state,county_name,county_id,dem_2018,gop_2018,oth_2018,total_2018
MA,Suffolk,25025,122249,125247,763,248259
MA,Worcester,25027,76740,231270,984,308994
MD,Allegany,24001,3985,19224,321,23530
MD,Anne Arundel,24003,69399,157202,2605,229206
MD,Baltimore,24005,122773,198122,3381,324276
MD,Baltimore City,24510,123609,58360,2722,184691
MD,Calvert,24009,9216,29610,458,39284
MD,Caroline,24011,1900,9489,116,11505
MD,Carroll,24013,11767,62445,839,75051
MD,Cecil,24015,7354,27063,522,34939
MD,Charles,24017,32100,31756,504,64360
MD,Dorchester,24019,3043,9205,119,12367
MD,Frederick,24021,33355,72560,1304,107219
MD,Garrett,24023,1395,9472,141,11008
MD,Harford,24025,24012,85259,1308,110579
MD,Howard,24027,61146,80754,1663,143563
MD,Kent,24029,2222,6370,102,8694
MD,Montgomery,24031,224029,180018,4381,408428
MD,Prince George's,24033,225889,89925,3171,318985
MD,Queen Anne's,24035,3268,19503,200,22971
MD,Somerset,24039,2379,5203,120,7702
MD,St. Mary's,24037,9084,30703,607,40394
MD,Talbot,24041,3957,14081,152,18190
MD,Washington,24043,10894,38765,802,50461
MD,Wicomico,24045,10426,22659,449,33534
MD,Worcester,24047,5437,18076,242,23755
ME,Androscoggin,23001,19801,21903,3337,45041
ME,Aroostook,23003,10360,14498,2238,27096
ME,Cumberland,23005,95346,53088,7373,155807
ME,Franklin,23007,7083,6254,738,14075
ME,Hancock,23009,15228,11356,1549,28133
ME,Kennebec,23011,26777,25752,3422,55951
ME,Knox,23013,11691,7694,985,20370
ME,Lincoln,23015,9676,8324,1019,19019
ME,Oxford,23017,10510,12342,2742,25594
ME,Penobscot,23019,29004,31572,3640,64216
ME,Piscataquis,23021,2887,4109,464,7460
ME,Sagadahoc,23023,10152,7714,1210,19076
ME,Somerset,23025,8524,11048,1204,20776
ME,Waldo,23027,10109,8397,1083,19589
ME,Washington,23029,5736,6533,770,13039
ME,York,23031,48078,41727,5494,95299
NM,Bernalillo,35001,149480,91221,0,240701
NM,Catron,35003,511,1332,0,1843
NM,Chaves,35005,5348,11352,0,16700
NM,Cibola,35006,3988,3141,0,7129
NM,Colfax,35007,2327,2335,0,4662
NM,Curry,35009,3106,7107,0,10213
NM,De Baca,35011,229,587,0,816
NM,Doña Ana,35013,36954,23985,0,60939
NM,Eddy,35015,4631,11178,0,15809
NM,Grant,35017,7043,4750,0,11793
NM,Guadalupe,35019,1021,673,0,1694
NM,Harding,35021,178,300,0,478
NM,Hidalgo,35023,785,842,0,1627
NM,Lea,35025,3086,10845,0,13931
NM,Lincoln,35027,2625,5216,0,7841
NM,Los Alamos,35028,6005,4240,0,10245
NM,Luna,35029,2967,3176,0,6143
NM,McKinley,35031,13117,5238,0,18355
NM,Mora,35033,1664,678,0,2342
NM,Otero,35035,6450,10644,0,17094
NM,Quay,35037,1144,1945,0,3089
NM,Rio Arriba,35039,9352,3459,0,12811
NM,Roosevelt,35041,1430,3222,0,4652
NM,San Juan,35045,13347,23961,0,37308
NM,San Miguel,35047,7001,2238,0,9239
NM,Sandoval,35043,30425,24803,0,55228
NM,Santa Fe,35049,52692,14394,0,67086
NM,Sierra,35051,1880,2843,0,4723
NM,Socorro,35053,3596,2664,0,6260
NM,Taos,35055,11806,2687,0,14493
NM,Torrance,35057,2048,3317,0,5365
NM,Union,35059,415,1059,0,1474
NM,Valencia,35061,11717,12659,0,24376
NV,Carson City,32510,9249,12080,1161,22681
NV,Churchill,32001,1869,7033,705,9607
NV,Clark,32003,352814,266216,32871,651901
NV,Douglas,32005,7962,16897,1186,26045
NV,Elko,32007,2604,11444,1122,15170
NV,Esmeralda,32009,51,273,47,371
NV,Eureka,32011,61,609,87,757
NV,Humboldt,32013,1067,4061,415,5543
NV,Lander,32015,316,1571,204,2091
NV,Lincoln,32017,266,1440,246,1952
NV,Lyon,32019,5267,14211,1435,20913
NV,Mineral,32021,540,1067,202,1809
NV,Nye,32023,4607,11103,1784,17494
NV,Pershing,32027,360,1255,149,1764
NV,Storey,32029,721,1476,162,2359
NV,Washoe,32031,91684,87226,9188,188098
NV,White Pine,32033,569,2358,317,3244
NY,Albany,36001,59692,45917,8612,114221
NY,Allegany,36003,3486,10132,1270,14888
NY,Bronx,36005,260556,23079,4721,288356
NY,Broome,36007,31519,36583,4172,72274
NY,Cattaraugus,36009,7034,15028,1563,23625
NY,Cayuga,36011,9783,14706,2351,26840
NY,Chautauqua,36013,15447,25823,2218,43488
NY,Chemung,36015,10191,17294,2238,29723
NY,Chenango,36017,5069,10259,1268,16596
NY,Clinton,36019,11485,13227,1422,26134
NY,Columbia,36021,13665,14253,1351,29269
NY,Cortland,36023,6383,7953,1908,16244
NY,Delaware,36025,5796,9934,1396,17126
NY,Dutchess,36027,51179,59131,3025,113335
NY,Erie,36029,174766,150679,14322,339767
NY,Essex,36031,6489,6705,687,13881
NY,Franklin,36033,5472,7007,1551,14030
NY,Fulton,36035,4080,11901,845,16826
NY,Genesee,36037,5400,13967,1714,21801
NY,Greene,36039,6113,12088,969,19170
NY,Hamilton,36041,722,1792,264,2778
NY,Herkimer,36043,5924,14374,1455,21753
NY,Jefferson,36045,8862,19064,1891,29817
NY,Kings,36047,524080,84648,26355,635083
NY,Lewis,36049,1854,6553,649,9056
NY,Livingston,36051,7637,14627,2082,24346
NY,Madison,36053,9006,10153,2286,25908
NY,Monroe,36055,143110,118909,18247,280266
NY,Montgomery,36057,4384,10153,804,15341
NY,Nassau,36059,281730,204399,9188,495317
NY,New York,36061,460368,52677,20954,533999
NY,Niagara,36063,27951,41242,3140,72333
NY,Oneida,36065,27931,44938,5796,78665
NY,Onondaga,36067,85182,74523,15914,175619
NY,Ontario,36069,16618,23975,3070,43663
NY,Orange,36071,56882,60901,4798,122581
NY,Orleans,36073,3082,8893,924,12899
NY,Oswego,36075,11844,23129,3691,38664
NY,Otsego,36077,8151,11592,1460,21203
NY,Putnam,36079,16556,20914,1065,38535
NY,Queens,36081,391190,90533,14208,495931
NY,Rensselaer,36083,69116,67063,4505,60500
NY,Richmond,36085,69116,67063,2707,138886
NY,Rockland,36087,54436,44020,2749,101205
NY,Saratoga,36091,37133,52337,5860,95330
NY,Schenectady,36093,23961,27474,3491,54926
NY,Schoharie,36095,3099,8190,929,12218
NY,Schuyler,36097,2414,4024,493,7381
NY,Seneca,36099,4164,6408,1085,11657
NY,St. Lawrence,36089,11376,18632,2491,32499
NY,Steuben,36101,9310,21035,3540,33885
NY,Suffolk,36103,274518,247169,12069,533756
NY,Sullivan,36105,10486,12991,1078,24555
NY,Tioga,36107,5978,11045,1264,18287
NY,Tompkins,36109,24325,8859,3976,37160
NY,Ulster,36111,24325,33509,3752,78661
NY,Warren,36113,9815,14745,1548,26108
NY,Washington,36115,6411,12879,1232,20522
NY,Wayne,36117,9241,19574,2554,31369
NY,Westchester,36119,222685,102180,8537,333402
NY,Wyoming,36121,2612,9997,763,13372
NY,Yates,36123,2558,4991,618,8167
OK,Adair,40001,1745,3187,241,5173
OK,Alfalfa,40003,391,1333,77,1801
OK,Atoka,40005,1155,2789,95,4039
OK,Beaver,40007,272,1454,73,1799
OK,Beckham,40009,1396,4061,248,5705
OK,Blaine,40011,889,1941,123,2953
OK,Bryan,40013,3746,7301,302,11349
OK,Caddo,40015,3043,4047,272,7362
OK,Canadian,40017,16744,27410,1797,45951
OK,Carter,40019,4445,9090,469,14004
OK,Cherokee,40021,6970,6336,595,13901
OK,Choctaw,40023,1286,2634,115,4035
