district_id,district_name,state_abbr,state_name,year,race,dem_pct,rep_pct,margin,dem_votes,rep_votes,vote_margin,total_votes
2202,LA-02,LA,Louisiana,2015,Governor,,,,,,,
2203,LA-03,LA,Louisiana,2015,Governor,,,,,,,
2204,LA-04,LA,Louisiana,2015,Governor,,,,,,,
2205,LA-05,LA,Louisiana,2015,Governor,,,,,,,
2206,LA-06,LA,Louisiana,2015,Governor,,,,,,,
2301,ME-01,ME,Maine,2024,President,59.8,38.0,-21.8,"261,038","165,742","-95,296","436,532"
2302,ME-02,ME,Maine,2024,President,44.2,53.8,9.5,"174,614","212,235","37,621","394,843"
2301,ME-01,ME,Maine,2024,Senate,55.3,30.1,-25.1,232163,126552,-105611,420061
2302,ME-02,ME,Maine,2024,Senate,48.7,39.8,-8.9,192088,156990,-35098,394287
2301,ME-01,ME,Maine,2022,Governor,62.8,35.5,-27.3,213323,120589,-92734,339633
2302,ME-02,ME,Maine,2022,Governor,47.8,50.2,2.4,161150,169241,8091,337186
2301,ME-01,ME,Maine,2020,President,60.1,37,-23.1,"266,409","164,048","-102,361","443,123"
2302,ME-02,ME,Maine,2020,President,44.8,52.3,7.5,"168,661","196,719","28,058","376,246"
2301,ME-01,ME,Maine,2020,Senate,48.9,44.4,-4.5,"216,649","196,791","-19,858","443,324"
2302,ME-02,ME,Maine,2020,Senate,34.8,58.8,24,"130,592","220,851","90,259","375,646"
2301,ME-01,ME,Maine,2018,Senate,57.7,30.4,-27.3,"198,138","104,539","-93,599","343,543"
2302,ME-02,ME,Maine,2018,Senate,50.3,41,-9.3,"146,037","118,962","-27,075","290,401"
2301,ME-01,ME,Maine,2018,Governor,55.9,38.8,-17.1,"191,200","132,915","-58,285","342,131"
2302,ME-02,ME,Maine,2018,Governor,45,48.3,3.3,"129,762","139,396","9,634","288,410"
2301,ME-01,ME,Maine,2016,President,53.9,39.2,-14.7,"212,778","154,430","-58,348","394,406"
2302,ME-02,ME,Maine,2016,President,41,51.2,10.2,"144,957","181,163","36,206","353,529"
2301,ME-01,ME,Maine,2014,Governor,,,,,,,
2302,ME-02,ME,Maine,2014,Governor,,,,,,,
2401,MD-01,MD,Maryland,2024,President,40.2,57,16.8,"171,555","243,356","71,801","427,049"
2402,MD-02,MD,Maryland,2024,President,57.5,39.2,-18.3,"227,251","154,851","-72,400","395,335"
2403,MD-03,MD,Maryland,2024,President,59.8,36.3,-23.5,"249,542","151,360","-98,182","416,995"
2404,MD-04,MD,Maryland,2024,President,85,11.8,-73.2,"240,880","33,369","-207,511","283,398"
2405,MD-05,MD,Maryland,2024,President,65.1,32,-33.1,"280,941","138,217","-142,724","431,467"
2406,MD-06,MD,Maryland,2024,President,51.2,45.5,-5.7,"200,059","177,663","-22,396","390,367"
2407,MD-07,MD,Maryland,2024,President,77.7,19.1,-58.6,"236,114","58,120","-177,994","303,970"
2408,MD-08,MD,Maryland,2024,President,76,20.2,-55.8,"296,235","78,614","-217,621","389,753"
2401,MD-01,MD,Maryland,2024,Senate,31.2,64.7,33.5,"132,212","274,114","141,902","423,550"
2402,MD-02,MD,Maryland,2024,Senate,48,49.4,1.5,"188,928","194,645","5,717","393,719"
2403,MD-03,MD,Maryland,2024,Senate,48.6,49,0.4,"202,113","203,716","1,603","415,585"
2404,MD-04,MD,Maryland,2024,Senate,81.7,16.9,-64.9,"230,751","47,687","-183,064","282,268"
2405,MD-05,MD,Maryland,2024,Senate,58.3,39.4,-18.8,"250,353","169,431","-80,922","429,653"
2406,MD-06,MD,Maryland,2024,Senate,42.6,53.8,11.1,"164,509","207,455","42,946","385,772"
2407,MD-07,MD,Maryland,2024,Senate,72.8,25,-47.7,"220,209","75,751","-144,458","302,540"
2408,MD-08,MD,Maryland,2024,Senate,67.4,31.3,-36.1,"261,837","121,545","-140,292","388,291"
2401,MD-01,MD,Maryland,2022,Senate,42.7,57.2,14.5,"124,914","167,372","42,458","292,677"
2402,MD-02,MD,Maryland,2022,Senate,60.8,39.1,-21.7,"163,569","105,143","-58,426","269,080"
2403,MD-03,MD,Maryland,2022,Senate,62.3,37.5,-24.7,"182,434","109,973","-72,461","292,917"
2404,MD-04,MD,Maryland,2022,Senate,91,8.9,-82.1,"147,774","14,401","-133,373","162,454"
2405,MD-05,MD,Maryland,2022,Senate,67.1,32.8,-34.3,"186,460","91,039","-95,421","277,922"
2406,MD-06,MD,Maryland,2022,Senate,54.4,45.5,-8.9,"139,354","116,454","-22,900","256,133"
2407,MD-07,MD,Maryland,2022,Senate,83.4,16.4,-67,"154,976","30,500","-124,476","185,826"
2408,MD-08,MD,Maryland,2022,Senate,81.9,17.9,-64.1,"217,416","47,411","-170,005","265,327"
2401,MD-01,MD,Maryland,2022,Governor,42.2,54.1,11.8,"123,742","158,446","34,704","293,126"
2402,MD-02,MD,Maryland,2022,Governor,60.4,35.6,-24.8,"162,296","95,716","-66,580","268,530"
2403,MD-03,MD,Maryland,2022,Governor,61.9,34.3,-27.5,"181,560","100,759","-80,801","293,498"
2404,MD-04,MD,Maryland,2022,Governor,88.8,8.4,-80.4,"144,656","13,750","-130,906","162,838"
2405,MD-05,MD,Maryland,2022,Governor,66,31.2,-34.8,"183,854","86,864","-96,990","278,592"
2406,MD-06,MD,Maryland,2022,Governor,52.4,44.3,-8,"134,655","114,011","-20,644","257,095"
2407,MD-07,MD,Maryland,2022,Governor,81.3,15.2,-66.1,"151,249","28,347","-122,902","186,073"
2408,MD-08,MD,Maryland,2022,Governor,79.8,17.4,-62.5,"211,932","46,107","-165,825","265,471"
2401,MD-01,MD,Maryland,2020,President,38.9,58.5,19.6,"157,420","236,854","79,434","405,142"
2402,MD-02,MD,Maryland,2020,President,65.4,32.2,-33.2,"225,448","110,957","-114,491","344,654"
2403,MD-03,MD,Maryland,2020,President,68.2,29.1,-39.1,"263,033","112,326","-150,707","385,750"
2404,MD-04,MD,Maryland,2020,President,78.6,19.1,-59.6,"286,718","69,523","-217,195","364,684"
2405,MD-05,MD,Maryland,2020,President,68.2,29.5,-38.7,"276,902","119,771","-157,131","406,012"
2406,MD-06,MD,Maryland,2020,President,60.2,37.3,-22.9,"227,221","140,737","-86,484","377,439"
2407,MD-07,MD,Maryland,2020,President,77.8,19.9,-57.9,"261,254","66,719","-194,535","335,815"
2408,MD-08,MD,Maryland,2020,President,68.7,28.6,-40.1,"287,027","119,524","-167,503","417,532"
2401,MD-01,MD,Maryland,2018,Senate,39.9,54,14.1,"121,976","165,067","43,091","305,518"
2402,MD-02,MD,Maryland,2018,Senate,64.6,29.5,-35,"170,209","77,854","-92,355","263,653"
2403,MD-03,MD,Maryland,2018,Senate,67.3,26.9,-40.4,"204,981","81,927","-123,054","304,387"
2404,MD-04,MD,Maryland,2018,Senate,78.7,18,-60.7,"214,525","49,101","-165,424","272,746"
2405,MD-05,MD,Maryland,2018,Senate,68,28.6,-39.4,"203,408","85,556","-117,852","299,221"
2406,MD-06,MD,Maryland,2018,Senate,60.3,35.3,-25,"168,350","98,634","-69,716","279,275"
2407,MD-07,MD,Maryland,2018,Senate,75.4,19.6,-55.8,"191,552","49,824","-141,728","254,167"
2408,MD-08,MD,Maryland,2018,Senate,67.5,27.7,-39.7,"216,613","89,054","-127,559","320,922"
2401,MD-01,MD,Maryland,2018,Governor,19.7,79.2,59.5,"60,470","243,281","182,811","307,162"
2402,MD-02,MD,Maryland,2018,Governor,42.9,55.9,13,"113,038","147,409","34,371","263,507"
2403,MD-03,MD,Maryland,2018,Governor,43,55.8,12.8,"131,287","170,267","38,980","305,123"
2404,MD-04,MD,Maryland,2018,Governor,58.7,40.3,-18.5,"159,799","109,600","-50,199","272,060"
2405,MD-05,MD,Maryland,2018,Governor,47,51.9,4.9,"141,619","156,311","14,692","301,101"
2406,MD-06,MD,Maryland,2018,Governor,39.3,59.4,20.1,"110,314","166,787","56,473","280,699"
2407,MD-07,MD,Maryland,2018,Governor,54.8,43.9,-11,"138,922","111,162","-27,760","253,369"
2408,MD-08,MD,Maryland,2018,Governor,45.8,53.1,7.4,"147,190","170,827","23,637","321,491"
2401,MD-01,MD,Maryland,2016,President,33,61,28,"121,852","225,257","103,405","369,090"
2402,MD-02,MD,Maryland,2016,President,59.4,35.2,-24.2,"193,225","114,452","-78,773","325,416"
2403,MD-03,MD,Maryland,2016,President,61.7,31.5,-30.2,"221,835","113,324","-108,511","359,411"
2404,MD-04,MD,Maryland,2016,President,76.7,18.9,-57.8,"256,600","63,372","-193,228","334,552"
2405,MD-05,MD,Maryland,2016,President,62.6,32.1,-30.5,"225,971","115,877","-110,094","360,729"
2406,MD-06,MD,Maryland,2016,President,54.8,39,-15.8,"189,526","134,853","-54,673","345,799"
2407,MD-07,MD,Maryland,2016,President,74.3,20.2,-54.1,"233,825","63,458","-170,367","314,621"
2408,MD-08,MD,Maryland,2016,President,63.2,30.3,-33,"235,094","112,576","-122,518","371,828"
2401,MD-01,MD,Maryland,2016,Senate,34.8,62.4,27.5,"126,203","226,078","99,875","362,567"
2402,MD-02,MD,Maryland,2016,Senate,60.6,35.8,-24.8,"194,297","114,831","-79,466","320,576"
2403,MD-03,MD,Maryland,2016,Senate,61.8,34.6,-27.2,"218,483","122,409","-96,074","353,665"
2404,MD-04,MD,Maryland,2016,Senate,76.1,20.8,-55.3,"248,841","68,068","-180,773","327,112"
2405,MD-05,MD,Maryland,2016,Senate,63.5,32.8,-30.7,"223,672","115,430","-108,242","352,119"
2406,MD-06,MD,Maryland,2016,Senate,56.9,39.4,-17.5,"190,949","132,315","-58,634","335,750"
2407,MD-07,MD,Maryland,2016,Senate,71.9,24,-47.9,"221,361","73,843","-147,518","308,015"
2408,MD-08,MD,Maryland,2016,Senate,64.4,32.6,-31.8,"236,101","119,583","-116,518","366,366"
2401,MD-01,MD,Maryland,2014,Governor,,,,,,,
2402,MD-02,MD,Maryland,2014,Governor,,,,,,,
2403,MD-03,MD,Maryland,2014,Governor,,,,,,,
2404,MD-04,MD,Maryland,2014,Governor,,,,,,,
2405,MD-05,MD,Maryland,2014,Governor,,,,,,,
2406,MD-06,MD,Maryland,2014,Governor,,,,,,,
2407,MD-07,MD,Maryland,2014,Governor,,,,,,,
2408,MD-08,MD,Maryland,2014,Governor,,,,,,,
2501,MA-01,MA,Massachusetts,2024,President,55.5,42,-13.6,"211,784","160,045","-51,739","381,359"
2502,MA-02,MA,Massachusetts,2024,President,60.3,36.7,-23.6,"231,966","141,308","-90,658","384,958"
2503,MA-03,MA,Massachusetts,2024,President,58.1,39.2,-18.9,"208,626","140,854","-67,772","358,902"
2504,MA-04,MA,Massachusetts,2024,President,58.4,38.9,-19.6,"237,730","158,054","-79,676","406,811"
2505,MA-05,MA,Massachusetts,2024,President,70.8,26,-44.9,"265,591","97,371","-168,220","374,885"
2506,MA-06,MA,Massachusetts,2024,President,59,38.5,-20.6,"255,729","166,654","-89,075","433,167"
2507,MA-07,MA,Massachusetts,2024,President,79.4,16.8,-62.7,"222,689","47,009","-175,680","280,351"
2508,MA-08,MA,Massachusetts,2024,President,61.7,35.5,-26.2,"242,627","139,502","-103,125","393,116"
2509,MA-09,MA,Massachusetts,2024,President,54.3,43.6,-10.7,"249,776","200,506","-49,270","460,119"
2501,MA-01,MA,Massachusetts,2024,Senate,55.8,44,-11.8,"208,828","164,813","-44,015","374,178"
2502,MA-02,MA,Massachusetts,2024,Senate,58.8,41.1,-17.7,"223,475","156,162","-67,313","380,243"
2503,MA-03,MA,Massachusetts,2024,Senate,57.8,42.1,-15.7,"203,386","148,090","-55,296","352,066"
2504,MA-04,MA,Massachusetts,2024,Senate,55.8,44,-11.8,"222,672","175,629","-47,043","399,086"
2505,MA-05,MA,Massachusetts,2024,Senate,69.7,30.1,-39.6,"256,223","110,689","-145,534","367,646"
2506,MA-06,MA,Massachusetts,2024,Senate,56.5,43.3,-13.2,"240,906","184,765","-56,141","426,251"
2507,MA-07,MA,Massachusetts,2024,Senate,82,17.6,-64.4,"224,380","48,228","-176,152","273,557"
2508,MA-08,MA,Massachusetts,2024,Senate,59.4,40.4,-19.1,"229,434","155,862","-73,572","386,171"
2509,MA-09,MA,Massachusetts,2024,Senate,51.2,48.7,-2.5,"232,364","221,202","-11,162","454,131"
2501,MA-01,MA,Massachusetts,2022,Governor,58.6,41.4,-17.2,"150,104","105,949","-44,155","256,053"
2502,MA-02,MA,Massachusetts,2022,Governor,63.9,36.1,-27.8,"173,906","98,286","-75,620","272,192"
2503,MA-03,MA,Massachusetts,2022,Governor,62,38,-24,"151,107","92,702","-58,405","243,809"
2504,MA-04,MA,Massachusetts,2022,Governor,62.9,37.1,-25.8,"178,335","105,187","-73,148","283,522"
2505,MA-05,MA,Massachusetts,2022,Governor,74.6,25.4,-49.1,"206,847","70,551","-136,296","277,398"
2506,MA-06,MA,Massachusetts,2022,Governor,62.2,37.8,-24.5,"196,227","119,020","-77,207","315,247"
2507,MA-07,MA,Massachusetts,2022,Governor,85.8,14.2,-71.5,"157,988","26,207","-131,781","184,195"
2508,MA-08,MA,Massachusetts,2022,Governor,64.8,35.2,-29.6,"179,593","97,500","-82,093","277,093"
2509,MA-09,MA,Massachusetts,2022,Governor,56.9,43.1,-13.9,"190,296","143,941","-46,355","334,237"
2501,MA-01,MA,Massachusetts,2020,President,60.9,36.7,-24.2,"224,939","135,655","-89,284","369,224"
2502,MA-02,MA,Massachusetts,2020,President,61.5,35.9,-25.6,"240,547","140,377","-100,170","391,238"
2503,MA-03,MA,Massachusetts,2020,President,63.1,34.4,-28.7,"243,303","132,757","-110,546","385,599"
2504,MA-04,MA,Massachusetts,2020,President,64.2,33.5,-30.6,"276,820","144,654","-132,166","431,431"
2505,MA-05,MA,Massachusetts,2020,President,74.1,23.8,-50.3,"304,072","97,562","-206,510","410,477"
2506,MA-06,MA,Massachusetts,2020,President,62.3,35.5,-26.8,"279,782","159,252","-120,530","448,993"
2507,MA-07,MA,Massachusetts,2020,President,84.9,13.3,-71.7,"276,034","43,075","-232,959","325,046"
2508,MA-08,MA,Massachusetts,2020,President,65.8,32,-33.8,"283,324","137,654","-145,670","430,374"
2509,MA-09,MA,Massachusetts,2020,President,57.7,40.1,-17.6,"253,222","176,133","-77,089","438,777"
2501,MA-01,MA,Massachusetts,2020,Senate,61.7,37.1,-24.5,"222,127","133,730","-88,397","360,299"
2502,MA-02,MA,Massachusetts,2020,Senate,62.3,36.4,-25.9,"239,955","140,361","-99,594","385,179"
2503,MA-03,MA,Massachusetts,2020,Senate,64,34.9,-29.1,"241,901","131,936","-109,965","377,951"
2504,MA-04,MA,Massachusetts,2020,Senate,63.5,35.8,-27.7,"269,082","151,715","-117,367","423,654"
2505,MA-05,MA,Massachusetts,2020,Senate,74.7,24.7,-50,"301,824","99,779","-202,045","403,880"
2506,MA-06,MA,Massachusetts,2020,Senate,63.2,36.1,-27.1,"279,450","159,524","-119,926","442,221"
2507,MA-07,MA,Massachusetts,2020,Senate,86.1,13.4,-72.7,"273,612","42,708","-230,904","317,656"
2508,MA-08,MA,Massachusetts,2020,Senate,65.9,33.5,-32.3,"277,597","141,400","-136,197","421,534"
2509,MA-09,MA,Massachusetts,2020,Senate,58.4,40.9,-17.5,"252,104","176,529","-75,575","431,522"
2501,MA-01,MA,Massachusetts,2018,Senate,58.9,37.3,-21.6,"159,057","100,745","-58,312","270,023"
2502,MA-02,MA,Massachusetts,2018,Senate,57,39,-17.9,"164,324","112,608","-51,716","288,444"
2503,MA-03,MA,Massachusetts,2018,Senate,57.5,38.5,-18.9,"161,889","108,542","-53,347","281,679"
2504,MA-04,MA,Massachusetts,2018,Senate,58.1,38.4,-19.7,"184,038","121,598","-62,440","316,666"
2505,MA-05,MA,Massachusetts,2018,Senate,68.8,27.8,-41,"219,376","88,560","-130,816","318,682"
2506,MA-06,MA,Massachusetts,2018,Senate,54.9,41.2,-13.8,"185,349","138,924","-46,425","337,427"
2507,MA-07,MA,Massachusetts,2018,Senate,84.4,13.1,-71.2,"206,883","32,187","-174,696","245,266"
2508,MA-08,MA,Massachusetts,2018,Senate,57.6,39.4,-18.2,"185,444","126,889","-58,555","322,106"
2509,MA-09,MA,Massachusetts,2018,Senate,51.1,45.6,-5.5,"167,011","149,157","-17,854","326,797"
2501,MA-01,MA,Massachusetts,2018,Governor,32.7,67.1,34.4,"87,308","179,170","91,862","267,189"
2502,MA-02,MA,Massachusetts,2018,Governor,31.1,68.7,37.6,"89,021","196,775","107,754","286,484"
2503,MA-03,MA,Massachusetts,2018,Governor,28.6,71.1,42.5,"79,575","197,682","118,107","278,032"
2504,MA-04,MA,Massachusetts,2018,Governor,30.4,69.3,38.9,"95,547","217,613","122,066","313,925"
2505,MA-05,MA,Massachusetts,2018,Governor,39.5,60.2,20.7,"124,584","189,944","65,360","315,265"
2506,MA-06,MA,Massachusetts,2018,Governor,26.4,73.3,46.9,"87,770","243,655","155,885","332,478"
2507,MA-07,MA,Massachusetts,2018,Governor,56.1,43.7,-12.4,"136,521","106,341","-30,180","243,455"
2508,MA-08,MA,Massachusetts,2018,Governor,31.5,68.2,36.7,"99,683","215,992","116,309","316,818"
2509,MA-09,MA,Massachusetts,2018,Governor,26.7,73,46.2,"85,761","234,169","148,408","320,969"
2501,MA-01,MA,Massachusetts,2016,President,56.3,36,-20.3,"194,036","123,953","-70,083","344,412"
2502,MA-02,MA,Massachusetts,2016,President,55.3,36.2,-19,"197,492","129,437","-68,055","357,395"
2503,MA-03,MA,Massachusetts,2016,President,57.3,34.8,-22.5,"202,952","123,347","-79,605","354,367"
2504,MA-04,MA,Massachusetts,2016,President,58.1,34.4,-23.7,"225,976","133,705","-92,271","388,652"
2505,MA-05,MA,Massachusetts,2016,President,68.2,25.3,-42.9,"258,908","95,922","-162,986","379,720"
2506,MA-06,MA,Massachusetts,2016,President,55.1,37.6,-17.6,"224,858","153,244","-71,614","407,896"
2507,MA-07,MA,Massachusetts,2016,President,83,11.8,-71.2,"254,002","36,003","-217,999","306,058"
2508,MA-08,MA,Massachusetts,2016,President,59.5,33.8,-25.6,"231,245","131,504","-99,741","388,898"
2509,MA-09,MA,Massachusetts,2016,President,51.7,41.2,-10.6,"205,581","163,643","-41,938","397,353"
2501,MA-01,MA,Massachusetts,2014,Governor,,,,,,,
2502,MA-02,MA,Massachusetts,2014,Governor,,,,,,,
2503,MA-03,MA,Massachusetts,2014,Governor,,,,,,,
2504,MA-04,MA,Massachusetts,2014,Governor,,,,,,,
2505,MA-05,MA,Massachusetts,2014,Governor,,,,,,,
2506,MA-06,MA,Massachusetts,2014,Governor,,,,,,,
2507,MA-07,MA,Massachusetts,2014,Governor,,,,,,,
2508,MA-08,MA,Massachusetts,2014,Governor,,,,,,,
2509,MA-09,MA,Massachusetts,2014,Governor,,,,,,,
2601,MI-01,MI,Michigan,2024,President,38.7,59.7,21,"187,191","288,956","101,765","483,631"
2602,MI-02,MI,Michigan,2024,President,34.2,64.2,30,"151,091","283,937","132,846","442,037"
2603,MI-03,MI,Michigan,2024,President,53,45.1,-7.9,"226,447","192,690","-33,757","427,334"
2604,MI-04,MI,Michigan,2024,President,46.4,51.9,5.5,"201,649","225,615","23,966","434,652"
2605,MI-05,MI,Michigan,2024,President,35.8,62.8,27,"151,102","265,209","114,107","422,614"
2606,MI-06,MI,Michigan,2024,President,60.2,36.9,-23.3,"280,092","171,956","-108,136","465,450"
2607,MI-07,MI,Michigan,2024,President,48.5,49.8,1.3,"224,818","230,862","6,044","463,235"
2608,MI-08,MI,Michigan,2024,President,48.3,50.2,1.9,"209,472","218,035","8,563","433,944"
2609,MI-09,MI,Michigan,2024,President,33.1,65.4,32.3,"161,474","318,875","157,401","487,769"
2610,MI-10,MI,Michigan,2024,President,45.6,52.1,6.5,"199,324","227,882","28,558","437,194"
2611,MI-11,MI,Michigan,2024,President,56.9,40.8,-16.1,"262,383","188,356","-74,027","461,479"
2612,MI-12,MI,Michigan,2024,President,66.2,28.6,-37.6,"247,356","106,968","-140,388","373,504"
2613,MI-13,MI,Michigan,2024,President,69.3,28.1,-41.2,"232,935","94,494","-138,441","336,325"
2601,MI-01,MI,Michigan,2024,Senate,39,59,20,,,,
2602,MI-02,MI,Michigan,2024,Senate,34,63,29,,,,
2603,MI-03,MI,Michigan,2024,Senate,52,45,-7,,,,
2604,MI-04,MI,Michigan,2024,Senate,46,52,6,,,,
2605,MI-05,MI,Michigan,2024,Senate,36,61,25,,,,
2606,MI-06,MI,Michigan,2024,Senate,60,36,-24,,,,
2607,MI-07,MI,Michigan,2024,Senate,49,48,-1,,,,
2608,MI-08,MI,Michigan,2024,Senate,49,48,-1,,,,
2609,MI-09,MI,Michigan,2024,Senate,35,63,28,,,,
2610,MI-10,MI,Michigan,2024,Senate,47,50,3,,,,
2611,MI-11,MI,Michigan,2024,Senate,57,40,-17,,,,
2612,MI-12,MI,Michigan,2024,Senate,67,27,-40,,,,
2613,MI-13,MI,Michigan,2024,Senate,70,26,-44,,,,
2601,MI-01,MI,Michigan,2022,Governor,44,54,10,,,,
2602,MI-02,MI,Michigan,2022,Governor,40,58,18,,,,
2603,MI-03,MI,Michigan,2022,Governor,55,43,-12,,,,
2604,MI-04,MI,Michigan,2022,Governor,50,49,-1,,,,
2605,MI-05,MI,Michigan,2022,Governor,41,57,16,,,,
2606,MI-06,MI,Michigan,2022,Governor,66,32,-34,,,,
2607,MI-07,MI,Michigan,2022,Governor,54,44,-10,,,,
2608,MI-08,MI,Michigan,2022,Governor,55,43,-12,,,,
2609,MI-09,MI,Michigan,2022,Governor,41,57,16,,,,
2610,MI-10,MI,Michigan,2022,Governor,55,43,-12,,,,
2611,MI-11,MI,Michigan,2022,Governor,64,35,-29,,,,
2612,MI-12,MI,Michigan,2022,Governor,76,23,-53,,,,
2613,MI-13,MI,Michigan,2022,Governor,77,22,-55,,,,
2601,MI-01,MI,Michigan,2020,President,40.6,57.9,17.3,"171,399","244,448","73,049","422,395"
2602,MI-02,MI,Michigan,2020,President,43.2,55,11.8,"177,095","225,489","48,394","410,010"
2603,MI-03,MI,Michigan,2020,President,47.4,50.6,3.2,"194,569","207,739","13,170","410,191"
2604,MI-04,MI,Michigan,2020,President,37.2,61.1,23.9,"142,600","234,415","91,815","383,449"
2605,MI-05,MI,Michigan,2020,President,51.4,47.1,-4.3,"189,278","173,273","-16,005","367,970"
2606,MI-06,MI,Michigan,2020,President,46.8,51.3,4.5,"180,098","197,450","17,352","384,646"
2607,MI-07,MI,Michigan,2020,President,41.6,56.7,15.1,"164,893","224,582","59,689","396,242"
2608,MI-08,MI,Michigan,2020,President,48.8,49.6,0.8,"212,084","215,648","3,564","434,736"
2609,MI-09,MI,Michigan,2020,President,55.9,42.7,-13.2,"229,264","175,086","-54,178","410,114"
2610,MI-10,MI,Michigan,2020,President,34.4,64.2,29.8,"146,866","273,837","126,971","426,408"
2611,MI-11,MI,Michigan,2020,President,51.6,47.1,-4.5,"237,696","216,799","-20,897","460,743"
2612,MI-12,MI,Michigan,2020,President,64.2,34.4,-29.8,"251,823","134,905","-116,918","392,146"
2613,MI-13,MI,Michigan,2020,President,78.8,20,-58.8,"229,535","58,162","-171,373","291,132"
2614,MI-14,MI,Michigan,2020,President,79.5,19.5,-60,"276,846","68,031","-208,815","348,044"
2601,MI-01,MI,Michigan,2020,Senate,40.6,58.1,17.5,"169,834","243,286","73,452","418,787"
2602,MI-02,MI,Michigan,2020,Senate,41.1,57,15.9,"167,029","231,594","64,565","406,394"
2603,MI-03,MI,Michigan,2020,Senate,44.9,53.1,8.2,"182,998","216,300","33,302","407,182"
2604,MI-04,MI,Michigan,2020,Senate,37.8,60.6,22.8,"143,246","229,785","86,539","379,319"
2605,MI-05,MI,Michigan,2020,Senate,52.8,45.4,-7.4,"192,113","165,136","-26,977","364,104"
2606,MI-06,MI,Michigan,2020,Senate,44.5,53.4,8.9,"169,310","203,301","33,991","380,568"
2607,MI-07,MI,Michigan,2020,Senate,41.7,56.2,14.5,"162,844","219,373","56,529","390,434"
2608,MI-08,MI,Michigan,2020,Senate,47.6,50.8,3.2,"205,084","218,976","13,892","430,736"
2609,MI-09,MI,Michigan,2020,Senate,55.8,42.2,-13.6,"225,835","170,940","-54,895","404,992"
2610,MI-10,MI,Michigan,2020,Senate,35.5,62.6,27.1,"149,026","262,767","113,741","419,603"
2611,MI-11,MI,Michigan,2020,Senate,49.9,48.7,-1.2,"227,796","222,193","-5,603","456,240"
2612,MI-12,MI,Michigan,2020,Senate,63.4,34.4,-29,"245,622","133,324","-112,298","387,187"
2613,MI-13,MI,Michigan,2020,Senate,77.8,19.2,-58.6,"224,211","55,292","-168,919","288,132"
2614,MI-14,MI,Michigan,2020,Senate,77.9,20.2,-57.7,"269,621","69,965","-199,656","346,031"
2601,MI-01,MI,Michigan,2018,Senate,43.4,54.4,11,"145,607","182,292","36,685","335,180"
2602,MI-02,MI,Michigan,2018,Senate,42.5,55.2,12.7,"131,587","170,796","39,209","309,450"
2603,MI-03,MI,Michigan,2018,Senate,46.7,51.1,4.4,"147,458","161,393","13,935","315,971"
2604,MI-04,MI,Michigan,2018,Senate,41,56.7,15.7,"119,933","165,910","45,977","292,457"
2605,MI-05,MI,Michigan,2018,Senate,54.7,43,-11.7,"154,116","121,209","-32,907","281,582"
2606,MI-06,MI,Michigan,2018,Senate,47.2,50.4,3.2,"139,013","148,416","9,403","294,646"
2607,MI-07,MI,Michigan,2018,Senate,45,52.9,7.9,"134,688","158,406","23,718","299,177"
2608,MI-08,MI,Michigan,2018,Senate,49.4,49,-0.4,"169,474","168,218","-1,256","343,291"
2609,MI-09,MI,Michigan,2018,Senate,58.5,39.7,-18.8,"182,126","123,673","-58,453","311,552"
2610,MI-10,MI,Michigan,2018,Senate,40.1,58.1,18,"124,705","180,669","55,964","310,974"
2611,MI-11,MI,Michigan,2018,Senate,50.9,47.8,-3.1,"182,432","171,298","-11,134","358,658"
2612,MI-12,MI,Michigan,2018,Senate,66.3,31.9,-34.4,"197,978","95,327","-102,651","298,532"
2613,MI-13,MI,Michigan,2018,Senate,79.9,17.8,-62.1,"171,485","38,209","-133,276","214,706"
2614,MI-14,MI,Michigan,2018,Senate,78.9,19.6,-59.3,"213,876","53,001","-160,875","271,076"
2601,MI-01,MI,Michigan,2018,Governor,44,53,9,"147,543","177,604","30,061","335,364"
2602,MI-02,MI,Michigan,2018,Governor,43.7,53.1,9.4,"135,727","164,906","29,179","310,446"
2603,MI-03,MI,Michigan,2018,Governor,48.2,48.6,0.4,"152,692","153,870","1,178","316,766"
2604,MI-04,MI,Michigan,2018,Governor,42.2,54.7,12.5,"123,563","160,181","36,618","293,087"
2605,MI-05,MI,Michigan,2018,Governor,56.6,40.4,-16.2,"159,703","114,090","-45,613","282,139"
2606,MI-06,MI,Michigan,2018,Governor,48.2,48.4,0.2,"142,362","142,767",405,"295,141"
2607,MI-07,MI,Michigan,2018,Governor,46.2,50.7,4.5,"138,589","152,027","13,438","299,754"
2608,MI-08,MI,Michigan,2018,Governor,51,46.4,-4.6,"175,370","159,763","-15,607","344,192"
2609,MI-09,MI,Michigan,2018,Governor,59.1,38.2,-20.9,"184,555","119,152","-65,403","312,243"
2610,MI-10,MI,Michigan,2018,Governor,40.6,56.5,15.9,"126,346","175,933","49,587","311,306"
2611,MI-11,MI,Michigan,2018,Governor,52,45.7,-6.3,"186,791","164,396","-22,395","359,504"
2612,MI-12,MI,Michigan,2018,Governor,67.2,30.2,-37,"201,160","90,377","-110,783","299,301"
2613,MI-13,MI,Michigan,2018,Governor,81,16.4,-64.6,"174,300","35,277","-139,023","215,069"
2614,MI-14,MI,Michigan,2018,Governor,80.1,18.1,-62,"217,492","49,191","-168,301","271,611"
2601,MI-01,MI,Michigan,2016,President,36.6,57.9,21.3,"133,230","210,813","77,583","364,114"
