state,county_name,county_id,dem_2016,gop_2016,oth_2016,total_2016,districts_2016
MD,Cecil,24015,12124,29203,2508,43835,1
MD,Charles,24017,52222,22738,2221,77181,5
MD,Dorchester,24019,5327,9112,435,14874,1
MD,Frederick,24021,53664,61443,6544,121651,6;8
MD,Garrett,24023,2943,10199,407,13549,6
MD,Harford,24025,43861,80657,6277,130795,1;2
MD,Howard,24027,98897,53716,5353,157966,2;3;7
MD,Kent,24029,3942,5493,325,9760,1
MD,Montgomery,24031,336674,110458,19093,466225,3;6;8
MD,Prince George's,24033,334622,32414,13197,380233,4;5
MD,Queen Anne's,24035,6705,18269,1084,26058,1
MD,Somerset,24039,3351,5717,216,9284,1
MD,St. Mary's,24037,22430,24630,1905,48965,5
MD,Talbot,24041,7203,12236,719,20158,1
MD,Washington,24043,25942,35962,2400,64304,6
MD,Wicomico,24045,15740,24292,1604,41636,1
MD,Worcester,24047,8514,18137,997,27648,1
MA,Barnstable,25001,74632,48126,9760,132518,9
MA,Berkshire,25003,45739,9229,5712,60680,1
MA,Bristol,25005,152422,77675,10700,240797,4;8;9
MA,Dukes,25007,8247,2253,644,11144,9
MA,Essex,25009,289054,26076,3377,318507,3;6
MA,Franklin,25011,30352,968,2110,33430,1;2
MA,Hampden,25013,144157,34218,14645,193020,1;2
MA,Hampshire,25015,65278,5718,3231,74227,1;2
MA,Middlesex,25017,593831,70691,6671,671193,3;4;5;6;7
MA,Nantucket,25019,4045,1635,526,6206,9
MA,Norfolk,25021,257538,96002,511,354051,2;4;7;8
MA,Plymouth,25023,152431,89085,18836,260352,4;8;9
MA,Suffolk,25025,247574,13568,3228,264370,5;7;8
MA,Worcester,25027,279218,33381,7594,320193,1;2;3;4;5
MI,Alcona,26001,2163,3659,204,6026,1
MI,Alger,26003,1883,2338,264,4485,1
MI,Allegan,26005,15681,37139,2347,55167,2;6
MI,Alpena,26007,6105,7729,618,14452,1
MI,Antrim,26009,4539,8315,671,13525,1
MI,Arenac,26011,3338,3703,323,7364,5
MI,Baraga,26013,1307,1926,212,3445,1
MI,Barry,26015,8137,20174,1270,29581,3
MI,Bay,26017,28561,20140,1989,50690,5
MI,Benzie,26019,4281,5413,466,10160,1
MI,Berrien,26021,24352,43372,2906,70630,6
MI,Branch,26023,4844,11730,761,17335,7
MI,Calhoun,26025,22492,31785,2291,56568,3
MI,Cass,26027,6137,15379,823,22339,6
MI,Charlevoix,26029,5241,8621,635,14497,1
MI,Cheboygan,26031,4889,7975,626,13490,1
MI,Chippewa,26033,6259,8336,698,15293,1
MI,Clare,26035,3872,8161,748,12781,4
MI,Clinton,26037,14621,22103,2349,39073,4
MI,Crawford,26039,2449,3895,370,6714,1
MI,Delta,26041,7624,9752,853,18229,1
MI,Dickinson,26043,4648,7636,651,12935,1
MI,Eaton,26045,24542,27654,3140,55336,7
MI,Emmet,26047,7002,10872,900,18774,1
MI,Genesee,26049,121877,63742,7023,192642,5
MI,Gladwin,26051,3550,7834,608,11992,4
MI,Gogebic,26053,3388,3443,333,7164,1
MI,Grand Traverse,26055,20186,28131,2787,51104,1
MI,Gratiot,26057,4963,9833,1067,15863,4
MI,Hillsdale,26059,5287,13180,1228,19695,7
MI,Houghton,26061,6461,8215,858,15534,1
MI,Huron,26063,3698,10908,509,15115,10
MI,Ingham,26065,72260,49545,6971,128776,8
MI,Ionia,26067,7492,17406,1093,25991,3
MI,Iosco,26069,5843,6335,590,12768,5
MI,Iron,26071,2331,3178,333,5842,1
MI,Isabella,26073,10011,12627,1700,24338,4
MI,Jackson,26075,26338,38503,4081,68922,7
MI,Kalamazoo,26077,56085,61857,7205,125147,6
MI,Kalkaska,26079,2763,5428,480,8671,1
MI,Kent,26081,118157,174244,9521,301922,2;3
MI,Keweenaw,26083,536,799,84,1419,1
MI,Lake,26085,1740,2990,325,5055,2
MI,Lapeer,26087,11963,29402,2038,43403,10
MI,Leelanau,26089,6592,7545,577,14714,1
MI,Lenawee,26091,17472,26052,1887,45411,7
MI,Livingston,26093,29804,68548,4855,103207,8
MI,Luce,26095,837,1573,122,2532,1
MI,Mackinac,26097,2367,3433,273,6073,1
MI,Macomb,26099,190633,191583,18050,400266,9;10
MI,Manistee,26101,5378,6355,659,12392,1
MI,Marquette,26103,16779,14074,1881,32734,1
MI,Mason,26105,4853,8875,677,14405,1;2
MI,Mecosta,26107,5324,10125,1119,16568,4
MI,Menominee,26109,4024,5787,506,10317,1
MI,Midland,26111,12669,26950,2032,41651,4
MI,Missaukee,26113,1468,5146,447,7061,4
MI,Monroe,26115,28123,39992,3239,71354,7
MI,Montcalm,26117,7311,16216,1953,25480,3;4
MI,Montmorency,26119,1664,2963,274,4901,1
MI,Muskegon,26121,32819,38385,3964,75168,2
MI,Newaygo,26123,5357,15308,1335,22000,2
MI,Oakland,26125,316548,297270,32686,646504,8;9;11;14
MI,Oceana,26127,3287,7768,549,11604,2
MI,Ogemaw,26129,2829,6261,639,9729,4
MI,Ontonagon,26131,1421,1800,180,3401,1
MI,Osceola,26133,2526,7007,664,10197,4
MI,Oscoda,26135,1300,2466,217,3983,1
MI,Otsego,26137,3937,7771,663,12371,1
MI,Ottawa,26139,34909,99410,5924,140243,2
MI,Presque Isle,26141,2848,3930,356,7134,1
MI,Roscommon,26143,3964,7659,794,12417,4
MI,Saginaw,26145,45444,41472,3805,90721,4;5
MI,Sanilac,26151,4663,13360,708,18731,10
MI,Schoolcraft,26153,1690,2161,206,4057,1
MI,Shiawassee,26155,11386,18579,2568,32533,4
MI,St. Clair,26147,25781,44860,4461,75102,10
MI,St. Joseph,26149,6559,15955,1162,23676,6
MI,Tuscola,26157,8056,15527,1175,24758,5;10
MI,Van Buren,26159,11326,19679,1893,32898,6
MI,Washtenaw,26161,124249,52892,8590,185731,7;12
MI,Wayne,26163,503571,203167,46344,753082,11;12;13;14
MI,Wexford,26165,4102,9557,1107,14766,4
MN,Aitkin,27001,4167,4862,10,9039,8
MN,Anoka,27003,72619,103029,3134,178782,3;5;6
MN,Becker,27005,8743,8097,13,16853,7
MN,Beltrami,27007,11230,9695,32,20957,7;8
MN,Benton,27009,6408,12765,39,19212,6
MN,Big Stone,27011,1525,1174,0,2699,7
MN,Blue Earth,27013,18177,14527,40,32744,1
MN,Brown,27015,5376,8182,8,13566,1
MN,Carlton,27017,10311,7766,37,18114,8
MN,Carver,27019,17921,36219,101,54241,3;6
MN,Cass,27021,6287,9407,34,15728,8
MN,Chippewa,27023,3593,2514,5,6112,7
MN,Chisago,27025,13189,16150,79,29418,8
MN,Clay,27027,18316,10096,47,28459,7
MN,Clearwater,27029,1861,2293,1,4155,7
MN,Cook,27031,2182,1159,7,3348,8
MN,Cottonwood,27033,2480,3103,6,5589,1;7
MN,Crow Wing,27035,14482,20873,74,35429,8
MN,Dakota,27037,106560,100780,17406,224746,2
MN,Dodge,27039,4601,5823,5,10429,1
MN,Douglas,27041,9960,11207,19,21186,7
MN,Faribault,27043,2884,4429,3,7316,1
MN,Fillmore,27045,5628,5286,12,10926,1
MN,Freeborn,27047,8386,7454,6,15846,1
MN,Goodhue,27049,9946,13083,2167,25196,2
MN,Grant,27051,2036,1380,4,3420,7
MN,Hennepin,27053,378593,254005,29231,661829,3;5;6
MN,Houston,27055,5438,4880,10,10328,1
MN,Hubbard,27057,4718,6560,19,11297,8
MN,Isanti,27059,8379,12020,74,20473,8
MN,Itasca,27061,12019,11541,56,23616,8
MN,Jackson,27063,2180,3248,3,5431,1
MN,Kanabec,27065,3435,4507,25,7967,8
MN,Kandiyohi,27067,10872,10313,17,21202,7
MN,Kittson,27069,1569,795,2,2366,7
MN,Koochiching,27071,3245,3018,18,6281,8
MN,Lac qui Parle,27073,2345,1480,3,3828,7
MN,Lake,27075,3714,2734,4,6452,8
MN,Lake of the Woods,27077,1111,1073,2,2186,7
MN,Le Sueur,27079,6522,8078,15,14615,1
MN,Lincoln,27081,1580,1388,0,2968,7
MN,Lyon,27083,6136,5752,11,11899,7
MN,Mahnomen,27087,1376,671,4,2051,7
MN,Marshall,27089,2788,1977,2,4767,7
MN,Martin,27091,3641,6756,7,10404,1
MN,McLeod,27085,7748,10326,23,18097,7
MN,Meeker,27093,5349,6588,4,11941,7
MN,Mille Lacs,27095,5536,7056,41,12633,8
MN,Morrison,27097,6349,10811,33,17193,8
MN,Mower,27099,9998,7510,10,17518,1
MN,Murray,27101,2181,2412,1,4594,7
MN,Nicollet,27103,10110,7544,12,17666,1
MN,Nobles,27105,3833,4570,4,8407,1
MN,Norman,27107,2261,956,2,3219,7
MN,Olmsted,27109,41645,36337,62,78044,1
MN,Otter Tail,27111,15641,16151,29,31821,7
MN,Pennington,27113,3876,2713,8,6597,7
MN,Pine,27115,6519,6991,35,13545,8
MN,Pipestone,27117,1795,2854,3,4652,7
MN,Polk,27119,8377,6046,12,14435,7
MN,Pope,27121,3463,2722,5,6190,7
MN,Ramsey,27123,160896,78593,22149,261638,4;5
MN,Red Lake,27125,1163,707,4,1874,7
MN,Redwood,27127,3740,3649,8,7397,7
MN,Renville,27129,3966,3479,8,7453,7
MN,Rice,27131,16120,14294,882,31296,1;2
MN,Rock,27133,1890,2866,5,4761,1
MN,Roseau,27135,3665,3978,4,7647,7
MN,Scott,27139,27788,39455,5694,72937,2
MN,Sherburne,27141,13894,32432,74,46400,6
MN,Sibley,27143,3225,4328,4,7557,7
MN,St. Louis,27137,68549,42889,220,111658,8
MN,Stearns,27145,29567,46778,130,76475,6;7
MN,Steele,27147,8884,9771,16,18671,1
MN,Stevens,27149,3183,2087,4,5274,7
MN,Swift,27151,2982,1962,3,4947,7
MN,Todd,27153,5367,6243,11,11621,7
MN,Traverse,27155,1123,632,1,1756,7
MN,Wabasha,27157,4445,6066,984,11495,2
MN,Wadena,27159,2475,4284,13,6772,8
MN,Waseca,27161,4489,5027,8,9524,1
MN,Washington,27163,62336,67274,7744,137354,2;4;6
MN,Watonwan,27165,2417,2518,0,4935,1
MN,Wilkin,27167,1868,1369,0,3237,7
MN,Winona,27169,14362,10754,30,25146,1
MN,Wright,27171,20135,47180,80,67395,6
MN,Yellow Medicine,27173,2851,2335,4,5190,7
MS,Adams,28001,6366,6236,475,13077,3
MS,Alcorn,28003,2337,11262,434,14033,1
MS,Amite,28005,2352,4249,254,6855,3
MS,Attala,28007,3642,3830,578,8050,2
MS,Benton,28009,1397,2168,195,3760,1
MS,Bolivar,28011,9492,3515,488,13495,2
MS,Calhoun,28013,1534,4616,137,6287,1
MS,Carroll,28015,2026,2949,442,5417,2
MS,Chickasaw,28017,2950,4441,216,7607,1
MS,Choctaw,28019,930,2866,112,3908,1
MS,Claiborne,28021,3733,455,91,4279,2
MS,Clarke,28023,2154,5268,229,7651,3;4
MS,Clay,28025,4777,4631,279,9687,1
MS,Coahoma,28027,6524,1882,281,8687,2
MS,Copiah,28029,7279,4925,526,12730,2
MS,Covington,28031,2740,5503,345,8588,3
MS,DeSoto,28033,17972,42838,2776,63586,1
MS,Forrest,28035,10402,14943,2353,27698,4
MS,Franklin,28037,1190,2744,198,4132,3
MS,George,28039,996,8213,511,9720,4
MS,Greene,28041,829,3801,659,5289,4
MS,Grenada,28043,5133,4614,444,10191,2
MS,Hancock,28045,4000,11932,1264,17196,4
MS,Harrison,28047,21796,35463,4826,62085,4
MS,Hinds,28049,66810,25251,2509,94570,2;3
MS,Holmes,28051,6725,930,332,7987,2
MS,Humphreys,28053,2900,765,128,3793,2
MS,Issaquena,28055,421,227,30,678,2
MS,Itawamba,28057,903,8374,282,9559,1
MS,Jackson,28059,14392,30831,3523,48746,4
MS,Jasper,28061,3782,4235,262,8279,3
MS,Jefferson,28063,3346,396,81,3823,2
MS,Jefferson Davis,28065,3028,2802,213,6043,3
MS,Jones,28067,7124,19108,1791,28023,4
MS,Kemper,28069,2113,2204,133,4450,3
MS,Lafayette,28071,6676,11466,788,18930,1
MS,Lamar,28073,4910,17753,1750,24413,4
MS,Lauderdale,28075,8517,19196,997,28710,3
MS,Lawrence,28077,1834,4212,203,6249,3
MS,Leake,28079,4041,3625,540,8206,2
MS,Lee,28081,7562,23897,719,32178,1
MS,Leflore,28083,7894,2688,371,10953,2
MS,Lincoln,28085,3897,10762,393,15052,3
MS,Lowndes,28087,10037,13853,846,24736,1
MS,Madison,28089,17687,30027,1356,49070,2;3
MS,Marion,28091,3326,7758,479,11563,4
MS,Marshall,28093,6514,6697,617,13828,1
MS,Monroe,28095,4465,10586,372,15423,1
MS,Montgomery,28097,2426,2201,226,4853,2
MS,Neshoba,28099,2149,7901,328,10378,3
MS,Newton,28101,2199,6752,1552,10503,3
MS,Noxubee,28103,3292,1515,160,4967,3
MS,Oktibbeha,28105,7413,9744,604,17761,1;3
MS,Panola,28107,7974,5968,677,14619,2
MS,Pearl River,28109,3426,16613,1248,21287,4
MS,Perry,28111,1102,337,3907,5346,4
MS,Pike,28113,7123,8311,582,16016,3
MS,Pontotoc,28115,1790,10515,355,12660,1
MS,Prentiss,28117,1633,7778,193,9604,1
MS,Quitman,28119,2379,770,133,3282,2
MS,Rankin,28121,11015,48160,2553,61728,3
MS,Scott,28123,3420,6570,288,10278,3
MS,Sharkey,28125,1581,500,60,2141,2
MS,Simpson,28127,3269,7575,347,11191,3
MS,Smith,28129,1405,5836,265,7506,3
MS,Stone,28131,1559,4848,528,6935,4
MS,Sunflower,28133,7052,2084,354,9490,2
MS,Tallahatchie,28135,3744,1732,279,5755,2
MS,Tate,28137,3404,7306,438,11148,1
MS,Tippah,28139,1677,6973,251,8901,1
MS,Tishomingo,28141,960,6841,287,8088,1
MS,Tunica,28143,2611,731,104,3446,2
MS,Union,28145,1636,9295,283,11214,1
MS,Walthall,28147,2317,4093,229,6639,3
MS,Warren,28149,9780,8324,947,19051,2
MS,Washington,28151,11781,4204,529,16514,2
MS,Wayne,28153,3138,5840,500,9478,4
MS,Webster,28155,817,3995,148,4960,1
MS,Wilkinson,28157,2334,1555,156,4045,3
MS,Winston,28159,3370,5107,242,8719,1
MS,Yalobusha,28161,2925,2791,234,5950,2
MS,Yazoo,28163,5740,3633,417,9790,2
MO,,29380,99065,25863,2966,127894,5
MO,Adair,29001,3072,6558,363,9993,6
MO,Andrew,29003,2021,6748,263,9032,6
MO,Atchison,29005,522,2065,94,2681,6
MO,Audrain,29007,2510,6823,422,9755,4;6
MO,Barry,29009,3037,10921,500,14458,7
MO,Barton,29011,752,4893,186,5831,4
MO,Bates,29013,1740,5814,336,7890,4
MO,Benton,29015,2056,6928,413,9397,4
MO,Bollinger,29017,845,4532,156,5533,8
MO,Boone,29019,36517,39442,3462,79421,4
MO,Buchanan,29021,11196,22604,1374,35174,6
MO,Butler,29023,3029,13325,427,16781,8
MO,Caldwell,29025,863,3184,220,4267,6
MO,Callaway,29027,4507,13591,845,18943,3
MO,Camden,29029,4499,16740,759,21998,3;4
MO,Cape Girardeau,29031,8084,26982,1194,36260,8
MO,Carroll,29033,681,3496,124,4301,6
MO,Carter,29035,477,2187,78,2742,8
MO,Cass,29037,13198,34998,2082,50278,4
MO,Cedar,29039,953,4970,259,6182,4
MO,Chariton,29041,894,2889,112,3895,6
MO,Christian,29043,9890,28849,2179,40918,7
MO,Clark,29045,673,2413,121,3207,6
MO,Clay,29047,42207,61564,4274,108045,5;6
MO,Clinton,29049,2620,6997,464,10081,6
MO,Cole,29051,9368,26481,1129,36978,3
MO,Cooper,29053,1778,5721,345,7844,4
MO,Crawford,29055,1849,7589,271,9709,8
MO,Dade,29057,612,3121,156,3889,4
MO,Dallas,29059,1192,5804,302,7298,4
MO,Daviess,29061,740,2827,129,3696,6
MO,DeKalb,29063,906,3458,161,4525,6
MO,Dent,29065,923,5687,142,6752,8
MO,Douglas,29067,944,5313,198,6455,8
MO,Dunklin,29069,2434,7406,257,10097,8
MO,Franklin,29071,12279,34308,2266,48853,3
MO,Gasconade,29073,1344,5770,226,7340,3
MO,Gentry,29075,623,2297,77,2997,6
MO,Greene,29077,45382,74876,7582,127840,7
MO,Grundy,29079,747,3531,126,4404,6
MO,Harrison,29081,578,2940,119,3637,6
MO,Henry,29083,2399,6927,389,9715,4
MO,Hickory,29085,994,3434,185,4613,4
MO,Holt,29087,331,1921,63,2315,6
MO,Howard,29089,1300,3131,255,4686,4
MO,Howell,29091,2776,13665,505,16946,8
MO,Iron,29093,1109,2896,118,4123,8
MO,Jackson,29095,74182,90730,5610,170522,5;6
MO,Jasper,29097,11681,33755,2218,47654,7
MO,Jefferson,29099,34030,63490,4673,102193,2;3;8
MO,Johnson,29101,5584,14102,1167,20853,4
MO,Knox,29103,317,1425,35,1777,6
MO,Laclede,29105,2353,12908,580,15841,4
MO,Lafayette,29107,5744,9505,490,15739,5
MO,Lawrence,29109,3813,11622,987,16422,7
MO,Lewis,29111,899,3270,144,4313,6
MO,Lincoln,29113,6429,16826,1114,24369,3
MO,Linn,29115,1235,4102,154,5491,6
MO,Livingston,29117,1112,4989,170,6271,6
MO,Macon,29121,1573,5688,228,7489,6
MO,Madison,29123,1079,3684,460,5223,8
MO,Maries,29125,825,3490,141,4456,3
MO,Marion,29127,2915,9405,311,12631,6
MO,McDonald,29119,1428,6271,349,8048,7
MO,Mercer,29129,197,1444,38,1679,6
MO,Miller,29131,1641,9228,377,11246,3
MO,Mississippi,29133,1525,3345,77,4947,8
MO,Moniteau,29135,1272,5161,237,6670,4
MO,Monroe,29137,899,2955,131,3985,6
MO,Montgomery,29139,1078,4080,180,5338,3
MO,Morgan,29141,1748,6470,370,8588,4
MO,New Madrid,29143,2022,4876,151,7049,8
MO,Newton,29145,5790,19497,1008,26295,7
MO,Nodaway,29147,2246,6805,272,9323,6
MO,Oregon,29149,876,3447,125,4448,8
MO,Osage,29151,889,5956,171,7016,3
MO,Ozark,29153,723,3487,143,4353,8
MO,Pemiscot,29155,1945,3638,108,5691,8
MO,Perry,29157,1468,6616,224,8308,8
MO,Pettis,29159,4211,12636,938,17785,4
MO,Phelps,29161,4453,13288,564,18305,8
MO,Pike,29163,2051,4907,223,7181,6
MO,Platte,29165,17016,29596,1974,48586,6
MO,Polk,29167,2880,10170,630,13680,7
MO,Pulaski,29169,2796,9820,637,13253,4
MO,Putnam,29171,315,1897,46,2258,6
MO,Ralls,29173,1239,3745,110,5094,6
MO,Randolph,29175,2440,7193,521,10154,4
MO,Ray,29177,4394,5895,402,10691,5
MO,Reynolds,29179,587,2236,68,2891,8
MO,Ripley,29181,903,4224,141,5268,8
MO,Saline,29195,3824,4967,350,9141,5
MO,Schuyler,29197,331,1490,51,1872,6
MO,Scotland,29199,333,1509,68,1910,6
MO,Scott,29201,3857,12565,425,16847,8
MO,Shannon,29203,816,2865,102,3783,8
MO,Shelby,29205,649,2428,72,3149,6
MO,St. Charles,29183,63301,121936,8631,193868,2;3
MO,St. Clair,29185,993,3438,178,4609,4
MO,St. Francois,29187,6933,16309,718,23960,8
MO,St. Louis,29189,263722,223472,19361,506555,1;2
MO,St. Louis,29510,98674,22953,6289,127916,1
MO,Ste. Genevieve,29186,2790,4978,215,7983,8
MO,Stoddard,29207,2059,10719,323,13101,8
MO,Stone,29209,3270,12384,641,16295,7
MO,Sullivan,29211,506,1897,52,2455,6
MO,Taney,29213,4664,17569,837,23070,7
MO,Texas,29215,1696,8826,283,10805,8
MO,Vernon,29217,1676,6526,273,8475,4
MO,Warren,29219,3847,10884,696,15427,3
MO,Washington,29221,2424,6186,265,8875,8
MO,Wayne,29223,1078,4297,154,5529,8
MO,Webster,29225,3188,12599,669,16456,4;7
MO,Worth,29227,206,780,43,1029,6
MO,Wright,29229,1150,6594,182,7926,8
MT,Beaverhead,30001,1424,3417,161,5002,1
MT,Big Horn,30003,2393,1851,121,4365,1
MT,Blaine,30005,1476,1241,58,2775,1
MT,Broadwater,30007,710,2393,105,3208,1
MT,Carbon,30009,2156,3758,187,6101,1
MT,Carter,30011,89,677,18,784,1
MT,Cascade,30013,14833,19546,1069,35448,1
MT,Chouteau,30015,911,1681,77,2669,1
MT,Custer,30017,1612,3535,174,5321,1
MT,Daniels,30019,200,633,36,869,1
MT,Dawson,30021,1098,3149,157,4404,1
MT,Deer Lodge,30023,2537,1627,173,4337,1
MT,Fallon,30025,227,1219,45,1491,1
MT,Fergus,30027,1559,4230,206,5995,1
MT,Flathead,30029,15029,30768,1644,47441,1
MT,Gallatin,30031,26777,25972,1978,54727,1
MT,Garfield,30033,56,651,13,720,1
MT,Glacier,30035,3544,1613,89,5246,1
MT,Golden Valley,30037,96,373,14,483,1
MT,Granite,30039,575,1188,60,1823,1
MT,Hill,30041,2968,3422,239,6629,1
MT,Jefferson,30043,2329,4342,200,6871,1
MT,Judith Basin,30045,324,875,30,1229,1
MT,Lake,30047,5613,7328,448,13389,1
MT,Lewis and Clark,30049,15765,18653,988,35406,1
MT,Liberty,30051,238,713,27,978,1
MT,Lincoln,30053,2445,6531,439,9415,1
MT,Madison,30057,1437,3270,149,4856,1
MT,McCone,30055,200,838,23,1061,1
MT,Meagher,30059,226,742,26,994,1
MT,Mineral,30061,666,1288,101,2055,1
MT,Missoula,30063,34912,23941,1794,60647,1
MT,Musselshell,30065,456,1892,106,2454,1
MT,Park,30067,4167,4969,349,9485,1
MT,Petroleum,30069,48,272,6,326,1
MT,Phillips,30071,493,1767,44,2304,1
MT,Pondera,30073,955,1774,61,2790,1
MT,Powder River,30075,162,861,36,1059,1
MT,Powell,30077,784,1953,110,2847,1
MT,Prairie,30079,141,522,37,700,1
MT,Ravalli,30081,7181,14980,792,22953,1
MT,Richland,30083,896,3772,183,4851,1
MT,Roosevelt,30085,1947,1685,119,3751,1
MT,Rosebud,30087,1250,2223,81,3554,1
MT,Sanders,30089,1623,4079,297,5999,1
MT,Sheridan,30091,536,1260,74,1870,1
MT,Silver Bow,30093,10126,6235,606,16967,1
MT,Stillwater,30095,1200,3558,177,4935,1
MT,Sweet Grass,30097,505,1587,49,2141,1
MT,Teton,30099,1046,2172,74,3292,1
MT,Toole,30101,493,1511,75,2079,1
MT,Treasure,30103,96,346,9,451,1
MT,Valley,30105,1116,2701,146,3963,1
MT,Wheatland,30107,242,689,28,959,1
MT,Wibaux,30109,105,408,27,540,1
MT,Yellowstone,30111,25926,42677,2219,70822,1
NE,Adams,31001,0,10938,0,10938,3
NE,Antelope,31003,0,2808,0,2808,3
NE,Arthur,31005,0,254,0,254,3
NE,Banner,31007,0,344,0,344,3
NE,Blaine,31009,0,276,0,276,3
NE,Boone,31011,0,2437,0,2437,3
NE,Box Butte,31013,0,4202,0,4202,3
NE,Boyd,31015,0,948,0,948,3
NE,Brown,31017,0,1381,0,1381,3
NE,Buffalo,31019,0,17654,0,17654,3
NE,Burt,31021,751,2648,0,3399,1
NE,Butler,31023,573,3231,0,3804,1
NE,Cass,31025,2993,9323,0,12316,1
NE,Cedar,31027,0,3835,0,3835,3
NE,Chase,31029,0,1697,0,1697,3
NE,Cherry,31031,0,2527,0,2527,3
NE,Cheyenne,31033,0,4160,0,4160,3
NE,Clay,31035,0,2685,0,2685,3
NE,Colfax,31037,737,2416,0,3153,1
NE,Cuming,31039,527,3447,0,3974,1
NE,Custer,31041,0,4959,0,4959,3
NE,Dakota,31043,0,4723,0,4723,3
NE,Dawes,31045,0,3169,0,3169,3
NE,Dawson,31047,0,7335,0,7335,3
NE,Deuel,31049,0,876,0,876,3
NE,Dixon,31051,26,2297,0,2323,1;3
NE,Dodge,31053,3488,11481,0,14969,1
NE,Douglas,31055,119230,110391,7944,237565,2
NE,Dundy,31057,0,841,0,841,3
NE,Fillmore,31059,0,2526,0,2526,3
NE,Franklin,31061,0,1451,0,1451,3
NE,Frontier,31063,0,1178,0,1178,3
NE,Furnas,31065,0,2119,0,2119,3
NE,Gage,31067,0,8032,0,8032,3
NE,Garden,31069,0,942,0,942,3
NE,Garfield,31071,0,853,0,853,3
NE,Gosper,31073,0,890,0,890,3
NE,Grant,31075,0,362,0,362,3
NE,Greeley,31077,0,955,0,955,3
NE,Hall,31079,0,17328,0,17328,3
NE,Hamilton,31081,0,4203,0,4203,3
NE,Harlan,31083,0,1789,0,1789,3
NE,Hayes,31085,0,445,0,445,3
NE,Hitchcock,31087,0,1306,0,1306,3
NE,Holt,31089,0,4402,0,4402,3
NE,Hooker,31091,0,368,0,368,3
NE,Howard,31093,0,2483,0,2483,3
NE,Jefferson,31095,0,2973,0,2973,3
NE,Johnson,31097,0,1627,0,1627,3
NE,Kearney,31099,0,2916,0,2916,3
NE,Keith,31101,0,3504,0,3504,3
NE,Keya Paha,31103,0,433,0,433,3
NE,Kimball,31105,0,1491,0,1491,3
NE,Knox,31107,0,3492,0,3492,3
NE,Lancaster,31109,50659,81497,0,132156,1
NE,Lincoln,31111,0,13675,0,13675,3
NE,Logan,31113,0,401,0,401,3
NE,Loup,31115,0,325,0,325,3
NE,Madison,31119,2728,11336,0,14064,1
NE,McPherson,31117,0,256,0,256,3
NE,Merrick,31121,0,3179,0,3179,3
NE,Morrill,31123,0,1899,0,1899,3
NE,Nance,31125,0,1276,0,1276,3
NE,Nemaha,31127,0,2622,0,2622,3
NE,Nuckolls,31129,0,1909,0,1909,3
NE,Otoe,31131,1613,5649,0,7262,1
NE,Pawnee,31133,0,1113,0,1113,3
NE,Perkins,31135,0,1332,0,1332,3
NE,Phelps,31137,0,4142,0,4142,3
NE,Pierce,31139,0,3172,0,3172,3
NE,Platte,31141,2468,11389,0,13857,1
NE,Polk,31143,349,2138,0,2487,1
NE,Red Willow,31145,0,4589,0,4589,3
NE,Richardson,31147,0,2995,0,2995,3
NE,Rock,31149,0,693,0,693,3
NE,Saline,31151,0,3996,0,3996,3
NE,Sarpy,31153,27916,49420,1696,79032,1;2
NE,Saunders,31155,2203,8287,0,10490,1
NE,Scotts Bluff,31157,0,11678,0,11678,3
NE,Seward,31159,1518,6253,0,7771,1
NE,Sheridan,31161,0,2203,0,2203,3
NE,Sherman,31163,0,1301,0,1301,3
NE,Sioux,31165,0,624,0,624,3
NE,Stanton,31167,426,2341,0,2767,1
NE,Thayer,31169,0,2308,0,2308,3
NE,Thomas,31171,0,340,0,340,3
NE,Thurston,31173,740,1262,0,2002,1
NE,Valley,31175,0,1909,0,1909,3
NE,Washington,31177,2124,8264,0,10388,1
NE,Wayne,31179,0,3222,0,3222,3
NE,Webster,31181,0,1448,0,1448,3
NE,Wheeler,31183,0,406,0,406,3
NE,York,31185,0,5544,0,5544,3
NV,Carson City,32510,8445,14592,1225,24262,2
NV,Churchill,32001,1983,8032,647,10662,2
NV,Clark,32003,385050,294651,54154,733855,1;3;4
NV,Douglas,32005,7359,18551,943,26853,2
NV,Elko,32007,3168,13600,1189,17957,2
NV,Esmeralda,32009,61,323,30,414,4
NV,Eureka,32011,85,699,49,833,2
NV,Humboldt,32013,1158,4713,381,6252,2
NV,Lander,32015,376,1781,185,2342,2
NV,Lincoln,32017,261,1676,130,2067,4
NV,Lyon,32019,5616,15814,1542,22972,2;4
NV,Mineral,32021,579,1113,213,1905,4
NV,Nye,32023,4838,11982,2105,18925,4
NV,Pershing,32027,393,1405,118,1916,2
NV,Storey,32029,693,1652,131,2476,2
NV,Washoe,32031,87215,104678,8840,200733,2
NV,White Pine,32033,718,2585,376,3679,4
NH,Merrimack,33013,40533,34664,4400,79597,1;2
NH,Hillsborough,33011,93723,94759,17529,206011,1;2
NH,Grafton,33009,28048,18603,2458,49109,1;2
NH,Strafford,33017,33500,24714,8613,66827,1
NH,Belknap,33001,13250,16926,4032,34208,1;2
NH,Cheshire,33005,22145,15868,1974,39987,2
NH,Rockingham,33015,75049,81146,18876,175071,1;2
NH,Sullivan,33019,10627,10036,1044,21707,2
NH,Carroll,33003,12191,12697,3823,28711,1
NH,Coos,33007,7385,6588,643,14616,2
NJ,Atlantic,34001,45898,59858,3974,109730,2
