state,county_name,county_id,dem_2017,gop_2017,oth_2017,total_2017
VA,Pulaski,51155,3533,8081,165,11779
VA,Radford,51750,2163,1707,70,3940
VA,Rappahannock,51157,1488,1772,27,3287
VA,Richmond City,51760,58047,12262,952,71261
VA,Richmond County,51159,876,1479,16,2371
VA,Roanoke City,51770,15099,8890,355,24344
VA,Roanoke County,51161,12650,20648,432,33730
VA,Rockbridge,51163,2974,4873,86,7933
VA,Rockingham,51165,7061,17880,329,25270
VA,Russell,51167,1506,5144,61,6711
VA,Salem,51775,3134,4946,116,8196
VA,Scott,51169,1089,4997,53,6139
VA,Shenandoah,51171,3932,9220,163,13315
VA,Smyth,51173,1747,6107,85,7939
VA,Southampton,51175,2529,3564,62,6155
VA,Spotsylvania,51177,15869,20481,448,36798
VA,Stafford,51179,19011,21123,510,40644
VA,Staunton,51790,4047,3406,136,7589
VA,Suffolk,51800,16621,11623,288,28532
VA,Surry,51181,1658,1268,33,2959
VA,Sussex,51183,1829,1429,26,3284
VA,Tazewell,51185,1657,8373,66,10096
VA,Virginia Beach,51810,66442,60073,1623,128138
VA,Warren,51187,3531,6711,131,10373
VA,Washington,51191,4003,12247,154,16404
VA,Waynesboro,51820,2653,3144,98,5895
VA,Westmoreland,51193,2442,2865,53,5360
VA,Williamsburg,51830,3725,1492,56,5273
VA,Winchester,51840,3569,2969,110,6648
VA,Wise,51195,1910,6630,88,8628
VA,Wythe,51197,2114,6321,79,8514
VA,York,51199,10068,12708,284,23060
