cycle,district,election,candidate,party,contributions,expenditures,status,data_through,tusa_candidate,race_url,incumbent
2020,90,"General Election November 3, 2020",Brian Baldridge,Republican,150567.36,122724.09,Won,12/31/2020,/oh/candidate/brian-baldridge-14905,/oh/race/ohio-house-of-representatives-district-90-46165,True
2020,90,"Republican Party Primary Election April 28, 2020",Brian Baldridge,Republican,150567.36,122724.09,Advanced,12/31/2020,/oh/candidate/brian-baldridge-14905,/oh/race/ohio-house-of-representatives-district-90-46165,True
2020,91,"General Election November 3, 2020",Shane Wilkin,Republican,203265.0,173619.28,Won,12/31/2020,/oh/candidate/shane-wilkin-14861,/oh/race/ohio-house-of-representatives-district-91-46166,True
2020,91,"General Election November 3, 2020",Scott Dailey,Democratic,2680.0,1935.71,Lost,12/31/2020,/oh/candidate/scott-dailey-14981,/oh/race/ohio-house-of-representatives-district-91-46166,False
2020,91,"Democratic Party Primary Election April 28, 2020",Scott Dailey,Democratic,2680.0,1935.71,Advanced,12/31/2020,/oh/candidate/scott-dailey-14981,/oh/race/ohio-house-of-representatives-district-91-46166,False
2020,91,"Republican Party Primary Election April 28, 2020",Shane Wilkin,Republican,203265.0,173619.28,Advanced,12/31/2020,/oh/candidate/shane-wilkin-14861,/oh/race/ohio-house-of-representatives-district-91-46166,True
2020,92,"General Election November 3, 2020",Mark Johnson,Republican,186735.32,96351.87,Won,12/31/2020,/oh/candidate/mark-johnson-15220,/oh/race/ohio-house-of-representatives-district-92-46167,False
2020,92,"General Election November 3, 2020",Beth Workman,Democratic,97824.56,75102.23,Lost,12/31/2020,/oh/candidate/beth-workman-14933,/oh/race/ohio-house-of-representatives-district-92-46167,False
2020,92,"Democratic Party Primary Election April 28, 2020",Beth Workman,Democratic,97824.56,75102.23,Advanced,12/31/2020,/oh/candidate/beth-workman-14933,/oh/race/ohio-house-of-representatives-district-92-46167,False
2020,92,"Republican Party Primary Election April 28, 2020",Mark Johnson,Republican,186735.32,96351.87,Advanced,12/31/2020,/oh/candidate/mark-johnson-15220,/oh/race/ohio-house-of-representatives-district-92-46167,False
2020,93,"General Election November 3, 2020",Jason Stephens,Republican,186836.69,88756.56,Won,12/31/2020,/oh/candidate/jason-stephens-15242,/oh/race/ohio-house-of-representatives-district-93-46168,True
2020,93,"General Election November 3, 2020",William Saunders Write-In,Independent,170.0,0.0,Lost,12/31/2020,/oh/candidate/william-saunders,/oh/race/ohio-house-of-representatives-district-93-46168,False
2020,93,"Republican Party Primary Election April 28, 2020",Jason Stephens,Republican,186836.69,88756.56,Advanced,12/31/2020,/oh/candidate/jason-stephens-15242,/oh/race/ohio-house-of-representatives-district-93-46168,True
2020,93,"Republican Party Primary Election April 28, 2020",Jeff Halley,Republican,33473.64,47633.49,Lost,12/31/2020,/oh/candidate/jeff-halley-15237,/oh/race/ohio-house-of-representatives-district-93-46168,False
2020,94,"General Election November 3, 2020",Jay Edwards,Republican,956440.9,869020.62,Won,12/31/2020,/oh/candidate/jay-edwards-14441,/oh/race/ohio-house-of-representatives-district-94-46169,True
2020,94,"General Election November 3, 2020",Katie O'Neill,Democratic,36064.34,28804.22,Lost,12/31/2020,/oh/candidate/katie-oneill-15289,/oh/race/ohio-house-of-representatives-district-94-46169,False
2020,94,"Democratic Party Primary Election April 28, 2020",Katie O'Neill,Democratic,36064.34,28804.22,Advanced,12/31/2020,/oh/candidate/katie-oneill-15289,/oh/race/ohio-house-of-representatives-district-94-46169,False
2020,94,"Republican Party Primary Election April 28, 2020",Jay Edwards,Republican,956440.9,869020.62,Advanced,12/31/2020,/oh/candidate/jay-edwards-14441,/oh/race/ohio-house-of-representatives-district-94-46169,True
2020,95,"General Election November 3, 2020",Don Jones,Republican,151247.0,128252.05,Won,12/31/2020,/oh/candidate/don-jones-14851,/oh/race/ohio-house-of-representatives-district-95-46170,True
2020,95,"Republican Party Primary Election April 28, 2020",Don Jones,Republican,151247.0,128252.05,Advanced,12/31/2020,/oh/candidate/don-jones-14851,/oh/race/ohio-house-of-representatives-district-95-46170,True
2020,96,"General Election November 3, 2020",Ron Ferguson,Republican,233531.96,88168.05,Won,12/31/2020,/oh/candidate/ron-ferguson-14049,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"General Election November 3, 2020",Richard Olivito,Democratic,51092.5,47961.89,Lost,12/31/2020,/oh/candidate/richard-olivito-13194,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"General Election November 3, 2020",Oscar Herrera,Libertarian,4554.03,3410.94,Lost,12/31/2020,/oh/candidate/oscar-herrera-15122,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"Democratic Party Primary Election April 28, 2020",Richard Olivito,Democratic,51092.5,47961.89,Advanced,12/31/2020,/oh/candidate/richard-olivito-13194,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"Democratic Party Primary Election April 28, 2020",Charlie DiPalma,Democratic,2475.0,1322.89,Lost,12/31/2020,/oh/candidate/charlie-dipalma,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"Libertarian Party Primary Election April 28, 2020",Oscar Herrera,Libertarian,4554.03,3410.94,Advanced,12/31/2020,/oh/candidate/oscar-herrera-15122,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,96,"Republican Party Primary Election April 28, 2020",Ron Ferguson,Republican,233531.96,88168.05,Advanced,12/31/2020,/oh/candidate/ron-ferguson-14049,/oh/race/ohio-house-of-representatives-district-96-46171,False
2020,97,"General Election November 3, 2020",Adam Holmes,Republican,81213.51,71919.62,Won,12/31/2020,/oh/candidate/adam-holmes-15161,/oh/race/ohio-house-of-representatives-district-97-46172,True
2020,97,"General Election November 3, 2020",Alaina Swope,Democratic,25247.04,23923.67,Lost,12/31/2020,/oh/candidate/alaina-swope,/oh/race/ohio-house-of-representatives-district-97-46172,False
2020,97,"Democratic Party Primary Election April 28, 2020",Alaina Swope,Democratic,25247.04,23923.67,Advanced,12/31/2020,/oh/candidate/alaina-swope,/oh/race/ohio-house-of-representatives-district-97-46172,False
2020,97,"Republican Party Primary Election April 28, 2020",Adam Holmes,Republican,81213.51,71919.62,Advanced,12/31/2020,/oh/candidate/adam-holmes-15161,/oh/race/ohio-house-of-representatives-district-97-46172,True
2020,98,"General Election November 3, 2020",Brett Hillyer,Republican,173181.85,147900.93,Won,12/31/2020,/oh/candidate/brett-hillyer-14878,/oh/race/ohio-house-of-representatives-district-98-46173,True
2020,98,"General Election November 3, 2020",Todd Beegle,Democratic,0.0,0.0,Lost,12/31/2020,,/oh/race/ohio-house-of-representatives-district-98-46173,False
2020,98,"Democratic Party Primary Election April 28, 2020",Todd Beegle,Democratic,0.0,0.0,Advanced,12/31/2020,,/oh/race/ohio-house-of-representatives-district-98-46173,False
2020,98,"Republican Party Primary Election April 28, 2020",Brett Hillyer,Republican,173181.85,147900.93,Advanced,12/31/2020,/oh/candidate/brett-hillyer-14878,/oh/race/ohio-house-of-representatives-district-98-46173,True
2020,99,"General Election November 3, 2020",Sarah Fowler,Republican,117673.02,50302.95,Won,12/31/2020,/oh/candidate/sarah-fowler-13808,/oh/race/ohio-house-of-representatives-district-99-46174,False
2020,99,"General Election November 3, 2020",Richard Dana,Democratic,183205.77,117694.11,Lost,12/31/2020,/oh/candidate/richard-dana-15119,/oh/race/ohio-house-of-representatives-district-99-46174,False
2020,99,"General Election November 3, 2020",Kyle Bruckman Write-In,Independent,0.0,0.0,Lost,12/31/2020,,/oh/race/ohio-house-of-representatives-district-99-46174,False
2020,99,"Democratic Party Primary Election April 28, 2020",Richard Dana,Democratic,183205.77,117694.11,Advanced,12/31/2020,/oh/candidate/richard-dana-15119,/oh/race/ohio-house-of-representatives-district-99-46174,False
2020,99,"Republican Party Primary Election April 28, 2020",Sarah Fowler,Republican,117673.02,50302.95,Advanced,12/31/2020,/oh/candidate/sarah-fowler-13808,/oh/race/ohio-house-of-representatives-district-99-46174,False
2022,1,"General Election November 8, 2022",Dontavius Jarrells,Democratic,201090.06,180499.15,Won,12/31/2022,/oh/candidate/dontavius-jarrells,/oh/race/ohio-house-of-representatives-district-1-60090,True
2022,1,"Democratic Party Primary Election August 2, 2022",Dontavius Jarrells,Democratic,201090.06,180499.15,Advanced,12/31/2022,/oh/candidate/dontavius-jarrells,/oh/race/ohio-house-of-representatives-district-1-60090,True
2022,1,"Democratic Party Primary Election August 2, 2022",Carolyn Harding,Democratic,18142.63,17139.58,Lost,12/31/2022,/oh/candidate/carolyn-harding,/oh/race/ohio-house-of-representatives-district-1-60090,False
2022,2,"General Election November 8, 2022",Latyna Humphrey,Democratic,33240.56,23664.34,Won,12/31/2022,/oh/candidate/latyna-humphrey,/oh/race/ohio-house-of-representatives-district-2-60101,True
2022,2,"Democratic Party Primary Election August 2, 2022",Latyna Humphrey,Democratic,33240.56,23664.34,Advanced,12/31/2022,/oh/candidate/latyna-humphrey,/oh/race/ohio-house-of-representatives-district-2-60101,True
2022,2,"Democratic Party Primary Election August 2, 2022",Michael D Cole,Democratic,0.0,0.0,Withdrew,12/31/2022,/oh/candidate/michael-d-cole,/oh/race/ohio-house-of-representatives-district-2-60101,False
2022,3,"General Election November 8, 2022",Ismail Mohamed,Democratic,69986.56,61950.5,Won,12/31/2022,/oh/candidate/ismail-mohamed,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"General Election November 8, 2022",Jeffrey Lanning,Republican,13506.4,10647.89,Lost,12/31/2022,/oh/candidate/jeffrey-lanning,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Democratic Party Primary Election August 2, 2022",Ismail Mohamed,Democratic,69986.56,61950.5,Advanced,12/31/2022,/oh/candidate/ismail-mohamed,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Democratic Party Primary Election August 2, 2022",Kelly Harrop,Democratic,78426.69,78306.69,Lost,12/31/2022,/oh/candidate/kelly-harrop,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Democratic Party Primary Election August 2, 2022",Mayo Makinde,Democratic,300.88,3178.0,Lost,12/31/2022,/oh/candidate/mayo-makinde-12039,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Democratic Party Primary Election August 2, 2022",DaVon Marshall,Democratic,7213.5,2494.42,Lost,12/31/2022,/oh/candidate/davon-marshall,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Democratic Party Primary Election August 2, 2022",Lamar Peoples,Democratic,1380.0,823.59,Lost,12/31/2022,/oh/candidate/lamar-peoples-14928,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,3,"Republican Party Primary Election August 2, 2022",Jeffrey Lanning,Republican,13506.4,10647.89,Advanced,12/31/2022,/oh/candidate/jeffrey-lanning,/oh/race/ohio-house-of-representatives-district-3-60112,False
2022,4,"General Election November 8, 2022",Mary Lightbody,Democratic,151902.06,150803.76,Won,12/31/2022,/oh/candidate/mary-lightbody-14707,/oh/race/ohio-house-of-representatives-district-4-60123,True
2022,4,"General Election November 8, 2022",Jill Rudler,Republican,273692.89,107048.86,Lost,12/31/2022,/oh/candidate/jill-rudler,/oh/race/ohio-house-of-representatives-district-4-60123,False
2022,4,"Democratic Party Primary Election August 2, 2022",Mary Lightbody,Democratic,151902.06,150803.76,Advanced,12/31/2022,/oh/candidate/mary-lightbody-14707,/oh/race/ohio-house-of-representatives-district-4-60123,True
2022,4,"Republican Party Primary Election August 2, 2022",Jill Rudler,Republican,273692.89,107048.86,Advanced,12/31/2022,/oh/candidate/jill-rudler,/oh/race/ohio-house-of-representatives-district-4-60123,False
2022,4,"Republican Party Primary Election August 2, 2022",Paul Fillman,Republican,4933.95,25399.73,Withdrew,12/31/2022,/oh/candidate/paul-fillman-14725,/oh/race/ohio-house-of-representatives-district-4-60123,False
2022,5,"General Election November 8, 2022",Richard Brown,Democratic,260810.95,190539.24,Won,12/31/2022,/oh/candidate/richard-brown-12154,/oh/race/ohio-house-of-representatives-district-5-60134,True
2022,5,"General Election November 8, 2022",Ronald Beach IV,Republican,133849.99,40393.77,Lost,12/31/2022,/oh/candidate/ronald-beach-iv,/oh/race/ohio-house-of-representatives-district-5-60134,False
2022,5,"Democratic Party Primary Election August 2, 2022",Richard Brown,Democratic,260810.95,190539.24,Advanced,12/31/2022,/oh/candidate/richard-brown-12154,/oh/race/ohio-house-of-representatives-district-5-60134,True
2022,5,"Republican Party Primary Election August 2, 2022",Ronald Beach IV,Republican,133849.99,40393.77,Advanced,12/31/2022,/oh/candidate/ronald-beach-iv,/oh/race/ohio-house-of-representatives-district-5-60134,False
2022,6,"General Election November 8, 2022",Adam Miller,Democratic,116566.16,78630.71,Won,12/31/2022,/oh/candidate/adam-miller-14384,/oh/race/ohio-house-of-representatives-district-6-60145,True
2022,6,"General Election November 8, 2022",Joe Wharton,Republican,6423.79,3312.64,Lost,12/31/2022,/oh/candidate/joe-wharton,/oh/race/ohio-house-of-representatives-district-6-60145,False
2022,6,"Democratic Party Primary Election August 2, 2022",Adam Miller,Democratic,116566.16,78630.71,Advanced,12/31/2022,/oh/candidate/adam-miller-14384,/oh/race/ohio-house-of-representatives-district-6-60145,True
2022,6,"Democratic Party Primary Election August 2, 2022",Adhanet Kifle,Democratic,27.38,50.0,Withdrew,12/31/2022,/oh/candidate/adhanet-kifle-14469,/oh/race/ohio-house-of-representatives-district-6-60145,False
2022,6,"Republican Party Primary Election August 2, 2022",Joe Wharton,Republican,6423.79,3312.64,Advanced,12/31/2022,/oh/candidate/joe-wharton,/oh/race/ohio-house-of-representatives-district-6-60145,False
2022,7,"General Election November 8, 2022",Allison Russo,Democratic,533254.77,522333.56,Won,12/31/2022,/oh/candidate/catherine-russo-14814,/oh/race/ohio-house-of-representatives-district-7-60156,True
2022,7,"Democratic Party Primary Election August 2, 2022",Allison Russo,Democratic,533254.77,522333.56,Advanced,12/31/2022,/oh/candidate/catherine-russo-14814,/oh/race/ohio-house-of-representatives-district-7-60156,True
2022,7,"Democratic Party Primary Election August 2, 2022",Ben Leland,Democratic,34060.0,4557.62,Withdrew,12/31/2022,/oh/candidate/ben-leland,/oh/race/ohio-house-of-representatives-district-7-60156,False
2022,8,"General Election November 8, 2022",Beth Liston,Democratic,137124.92,123617.5,Won,12/31/2022,/oh/candidate/beth-liston-14663,/oh/race/ohio-house-of-representatives-district-8-60167,True
2022,8,"General Election November 8, 2022",Zully Truemper,Republican,1100.0,732.16,Lost,12/31/2022,/oh/candidate/zully-truemper,/oh/race/ohio-house-of-representatives-district-8-60167,False
2022,8,"Democratic Party Primary Election August 2, 2022",Beth Liston,Democratic,137124.92,123617.5,Advanced,12/31/2022,/oh/candidate/beth-liston-14663,/oh/race/ohio-house-of-representatives-district-8-60167,True
2022,8,"Republican Party Primary Election August 2, 2022",Zully Truemper Write-In,Republican,1100.0,732.16,Advanced,12/31/2022,/oh/candidate/zully-truemper,/oh/race/ohio-house-of-representatives-district-8-60167,False
2022,9,"General Election November 8, 2022",Munira Abdullahi,Democratic,79151.04,62491.03,Won,12/31/2022,/oh/candidate/munira-abdullahi,/oh/race/ohio-house-of-representatives-district-9-60178,False
2022,9,"Democratic Party Primary Election August 2, 2022",Munira Abdullahi,Democratic,79151.04,62491.03,Advanced,12/31/2022,/oh/candidate/munira-abdullahi,/oh/race/ohio-house-of-representatives-district-9-60178,False
2022,9,"Democratic Party Primary Election August 2, 2022",Jeremy Eugene Blake,Democratic,50.0,3454.63,Withdrew,12/31/2022,/oh/candidate/jeremy-eugene-blake,/oh/race/ohio-house-of-representatives-district-9-60178,False
2022,9,"Democratic Party Primary Election August 2, 2022",Paul Filippelli,Democratic,19281.4,19235.01,Lost,12/31/2022,/oh/candidate/paul-filippelli,/oh/race/ohio-house-of-representatives-district-9-60178,False
2022,9,"Republican Party Primary Election August 2, 2022",Sue King,Republican,0.0,0.0,Withdrew,12/31/2022,,/oh/race/ohio-house-of-representatives-district-9-60178,False
2022,10,"General Election November 8, 2022",David Dobos,Republican,254251.0,64908.93,Won,12/31/2022,/oh/candidate/david-dobos,/oh/race/ohio-house-of-representatives-district-10-60091,False
2022,10,"General Election November 8, 2022",Russell Harris,Democratic,161817.43,136206.89,Lost,12/31/2022,/oh/candidate/russell-harris-13647,/oh/race/ohio-house-of-representatives-district-10-60091,False
2022,10,"Democratic Party Primary Election August 2, 2022",Russell Harris,Democratic,161817.43,136206.89,Advanced,12/31/2022,/oh/candidate/russell-harris-13647,/oh/race/ohio-house-of-representatives-district-10-60091,False
2022,10,"Republican Party Primary Election August 2, 2022",David Dobos,Republican,254251.0,64908.93,Advanced,12/31/2022,/oh/candidate/david-dobos,/oh/race/ohio-house-of-representatives-district-10-60091,False
2022,10,"Republican Party Primary Election August 2, 2022",Laura Lanese,Republican,61546.39,62685.58,Withdrew,12/31/2022,/oh/candidate/laura-lanese-14556,/oh/race/ohio-house-of-representatives-district-10-60091,True
2022,11,"General Election November 8, 2022",Anita Somani,Democratic,207540.98,130505.01,Won,12/31/2022,/oh/candidate/anita-somani,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,11,"General Election November 8, 2022",Omar Tarazi,Republican,211744.14,58920.08,Lost,12/31/2022,/oh/candidate/omar-tarazi,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,11,"Democratic Party Primary Election August 2, 2022",Anita Somani,Democratic,207540.98,130505.01,Advanced,12/31/2022,/oh/candidate/anita-somani,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,11,"Democratic Party Primary Election August 2, 2022",Rick Neal,Democratic,0.0,0.0,Withdrew,12/31/2022,,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,11,"Republican Party Primary Election August 2, 2022",Omar Tarazi,Republican,211744.14,58920.08,Advanced,12/31/2022,/oh/candidate/omar-tarazi,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,11,"Republican Party Primary Election August 2, 2022",Aaron Neumann,Republican,0.0,0.0,Withdrew,12/31/2022,/oh/candidate/aaron-neumann,/oh/race/ohio-house-of-representatives-district-11-60092,False
2022,12,"General Election November 8, 2022",Brian Stewart,Republican,142176.04,92442.43,Won,12/31/2022,/oh/candidate/brian-stewart-15227,/oh/race/ohio-house-of-representatives-district-12-60093,True
2022,12,"General Election November 8, 2022",Matthew Briner Write-In,Independent,0.0,0.0,Lost,12/31/2022,,/oh/race/ohio-house-of-representatives-district-12-60093,False
2022,12,"Republican Party Primary Election August 2, 2022",Brian Stewart,Republican,142176.04,92442.43,Advanced,12/31/2022,/oh/candidate/brian-stewart-15227,/oh/race/ohio-house-of-representatives-district-12-60093,True
2022,13,"General Election November 8, 2022",Michael Skindell,Democratic,34361.06,40496.0,Won,12/31/2022,/oh/candidate/michael-skindell-420,/oh/race/ohio-house-of-representatives-district-13-60094,True
2022,13,"General Election November 8, 2022",Keith Davey,Republican,5205.0,4486.76,Lost,12/31/2022,/oh/candidate/keith-davey,/oh/race/ohio-house-of-representatives-district-13-60094,False
2022,13,"Democratic Party Primary Election August 2, 2022",Michael Skindell,Democratic,34361.06,40496.0,Advanced,12/31/2022,/oh/candidate/michael-skindell-420,/oh/race/ohio-house-of-representatives-district-13-60094,True
2022,13,"Republican Party Primary Election August 2, 2022",Keith Davey,Republican,5205.0,4486.76,Advanced,12/31/2022,/oh/candidate/keith-davey,/oh/race/ohio-house-of-representatives-district-13-60094,False
2022,14,"General Election November 8, 2022",Sean Brennan,Democratic,226041.45,132831.02,Won,12/31/2022,/oh/candidate/sean-brennan,/oh/race/ohio-house-of-representatives-district-14-60095,False
2022,14,"General Election November 8, 2022",Jolene Austin,Republican,62029.12,30115.85,Lost,12/31/2022,/oh/candidate/jolene-austin,/oh/race/ohio-house-of-representatives-district-14-60095,False
2022,14,"Democratic Party Primary Election August 2, 2022",Sean Brennan,Democratic,226041.45,132831.02,Advanced,12/31/2022,/oh/candidate/sean-brennan,/oh/race/ohio-house-of-representatives-district-14-60095,False
2022,14,"Republican Party Primary Election August 2, 2022",Jolene Austin,Republican,62029.12,30115.85,Advanced,12/31/2022,/oh/candidate/jolene-austin,/oh/race/ohio-house-of-representatives-district-14-60095,False
2022,14,"Republican Party Primary Election August 2, 2022",David J Morgan,Republican,1514.0,1072.57,Lost,12/31/2022,/oh/candidate/david-j-morgan,/oh/race/ohio-house-of-representatives-district-14-60095,False
2022,15,"General Election November 8, 2022",Richard Dell'Aquila,Democratic,21883.07,21305.75,Won,12/31/2022,/oh/candidate/richard-dellaquila,/oh/race/ohio-house-of-representatives-district-15-60096,False
2022,15,"General Election November 8, 2022",Nicholas Phillips Write-In,Independent,8338.0,2266.31,Lost,12/31/2022,/oh/candidate/nicholas-phillips,/oh/race/ohio-house-of-representatives-district-15-60096,False
2022,15,"Democratic Party Primary Election August 2, 2022",Richard Dell'Aquila,Democratic,21883.07,21305.75,Advanced,12/31/2022,/oh/candidate/richard-dellaquila,/oh/race/ohio-house-of-representatives-district-15-60096,False
2022,15,"Republican Party Primary Election August 2, 2022",Shay Hawkins,Republican,0.0,0.0,Withdrew,12/31/2022,/oh/candidate/shay-hawkins,/oh/race/ohio-house-of-representatives-district-15-60096,False
2022,16,"General Election November 8, 2022",Bride Rose Sweeney,Democratic,297950.53,205189.32,Won,12/31/2022,/oh/candidate/bride-sweeney-14941,/oh/race/ohio-house-of-representatives-district-16-60097,True
2022,16,"General Election November 8, 2022",Michael Lamb,Republican,188226.73,15446.14,Lost,12/31/2022,/oh/candidate/michael-lamb,/oh/race/ohio-house-of-representatives-district-16-60097,False
2022,16,"Democratic Party Primary Election August 2, 2022",Bride Rose Sweeney,Democratic,297950.53,205189.32,Advanced,12/31/2022,/oh/candidate/bride-sweeney-14941,/oh/race/ohio-house-of-representatives-district-16-60097,True
2022,16,"Democratic Party Primary Election August 2, 2022",Monique Smith,Democratic,103634.12,123930.72,Lost,12/31/2022,/oh/candidate/monique-smith-15180,/oh/race/ohio-house-of-representatives-district-16-60097,True
2022,16,"Republican Party Primary Election August 2, 2022",Michael Lamb,Republican,188226.73,15446.14,Advanced,12/31/2022,/oh/candidate/michael-lamb,/oh/race/ohio-house-of-representatives-district-16-60097,False
2022,17,"General Election November 8, 2022",Thomas Patton,Republican,1021040.06,909124.01,Won,12/31/2022,/oh/candidate/thomas-patton-8243,/oh/race/ohio-house-of-representatives-district-17-60098,True
2022,17,"General Election November 8, 2022",Troy Greenfield,Democratic,55869.16,31120.96,Lost,12/31/2022,/oh/candidate/troy-greenfield,/oh/race/ohio-house-of-representatives-district-17-60098,False
2022,17,"Democratic Party Primary Election August 2, 2022",Troy Greenfield,Democratic,55869.16,31120.96,Advanced,12/31/2022,/oh/candidate/troy-greenfield,/oh/race/ohio-house-of-representatives-district-17-60098,False
2022,17,"Republican Party Primary Election August 2, 2022",Thomas Patton,Republican,1021040.06,909124.01,Advanced,12/31/2022,/oh/candidate/thomas-patton-8243,/oh/race/ohio-house-of-representatives-district-17-60098,True
2022,17,"Republican Party Primary Election August 2, 2022",Ryan Mcclain,Republican,599.6,606.33,Lost,12/31/2022,/oh/candidate/ryan-mcclain-15020,/oh/race/ohio-house-of-representatives-district-17-60098,False
2022,18,"General Election November 8, 2022",Darnell Brewer,Democratic,16624.81,13634.1,Won,12/31/2022,/oh/candidate/darnell-brewer,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"General Election November 8, 2022",Shalira Taylor,Republican,11705.21,11289.76,Lost,12/31/2022,/oh/candidate/shalira-taylor,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"General Election November 8, 2022",Shayla Davis,Independent,6140.29,6368.01,Disqualified,12/31/2022,/oh/candidate/shayla-davis,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"Democratic Party Primary Election August 2, 2022",Darnell Brewer,Democratic,16624.81,13634.1,Advanced,12/31/2022,/oh/candidate/darnell-brewer,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"Democratic Party Primary Election August 2, 2022",Sandra Williams,Democratic,35103.98,20854.62,Withdrew,12/31/2022,/oh/candidate/sandra-williams-10714,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"Democratic Party Primary Election August 2, 2022",Vincent Rosemond Write-In,Democratic,0.0,0.0,Withdrew,12/31/2022,,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,18,"Republican Party Primary Election August 2, 2022",Shalira Taylor Write-In,Republican,11705.21,11289.76,Advanced,12/31/2022,/oh/candidate/shalira-taylor,/oh/race/ohio-house-of-representatives-district-18-60099,False
2022,19,"General Election November 8, 2022",Phillip Robinson,Democratic,140079.14,148053.22,Won,12/31/2022,/oh/candidate/phillip-robinson-14457,/oh/race/ohio-house-of-representatives-district-19-60100,True
2022,19,"General Election November 8, 2022",Ron Brough,Republican,4925.0,6591.54,Lost,12/31/2022,/oh/candidate/ron-brough,/oh/race/ohio-house-of-representatives-district-19-60100,False
2022,19,"Democratic Party Primary Election August 2, 2022",Phillip Robinson,Democratic,140079.14,148053.22,Advanced,12/31/2022,/oh/candidate/phillip-robinson-14457,/oh/race/ohio-house-of-representatives-district-19-60100,True
2022,19,"Democratic Party Primary Election August 2, 2022",Thomas Jackson,Democratic,55322.57,40413.15,Withdrew,12/31/2022,/oh/candidate/thomas-jackson-15270,/oh/race/ohio-house-of-representatives-district-19-60100,False
2022,19,"Democratic Party Primary Election August 2, 2022",Matthew Schoeffler,Democratic,0.0,0.0,Withdrew,12/31/2022,,/oh/race/ohio-house-of-representatives-district-19-60100,False
2022,19,"Republican Party Primary Election August 2, 2022",Ron Brough,Republican,4925.0,6591.54,Advanced,12/31/2022,/oh/candidate/ron-brough,/oh/race/ohio-house-of-representatives-district-19-60100,False
2022,19,"Republican Party Primary Election August 2, 2022",David Horvath,Republican,0.0,0.0,Withdrew,12/31/2022,,/oh/race/ohio-house-of-representatives-district-19-60100,False
2022,20,"General Election November 8, 2022",Terrence Upchurch,Democratic,59439.99,58214.48,Won,12/31/2022,/oh/candidate/terrence-upchurch-14635,/oh/race/ohio-house-of-representatives-district-20-60102,True
2022,20,"Democratic Party Primary Election August 2, 2022",Terrence Upchurch,Democratic,59439.99,58214.48,Advanced,12/31/2022,/oh/candidate/terrence-upchurch-14635,/oh/race/ohio-house-of-representatives-district-20-60102,True
2022,20,"Democratic Party Primary Election August 2, 2022",Mike Seals,Democratic,1370.0,900.0,Lost,12/31/2022,/oh/candidate/mike-seals,/oh/race/ohio-house-of-representatives-district-20-60102,False
2022,21,"General Election November 8, 2022",Elliot Forhan,Democratic,90233.35,88217.21,Won,12/31/2022,/oh/candidate/elliot-forhan,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,21,"General Election November 8, 2022",Kelly Powell,Republican,924.27,634.39,Lost,12/31/2022,/oh/candidate/kelly-powell,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,21,"Democratic Party Primary Election August 2, 2022",Elliot Forhan,Democratic,90233.35,88217.21,Advanced,12/31/2022,/oh/candidate/elliot-forhan,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,21,"Democratic Party Primary Election August 2, 2022",Michael Ettorre,Democratic,5527.2,4641.14,Lost,12/31/2022,/oh/candidate/michael-ettorre,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,21,"Democratic Party Primary Election August 2, 2022",Jonathan Holody,Democratic,22183.15,24304.7,Lost,12/31/2022,/oh/candidate/jonathan-holody,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,21,"Republican Party Primary Election August 2, 2022",Kelly Powell,Republican,924.27,634.39,Advanced,12/31/2022,/oh/candidate/kelly-powell,/oh/race/ohio-house-of-representatives-district-21-60103,False
2022,22,"General Election November 8, 2022",Juanita Brent,Democratic,48475.77,50523.39,Won,12/31/2022,/oh/candidate/juanita-brent-14788,/oh/race/ohio-house-of-representatives-district-22-60104,True
